Unnamed: 0,name,degree,degree_type,description,transfer,url,courses,course_count,updated,group_id,groupType_id,demand_share,demand_growth,avg_demand_share,avg_demand_growth
10,Aerospace Engineering,Associate in Engineering Science,Associate Degree,All plans can be modified to fit the needs of part-time students by adding more semesters.,1,https://catalog.ccc.edu/transfer-pathways/Aerospace-Engineering-AES/,"[{'id': '6092d209166e430009c904bd', 'title': 'Introduction to African-American Studies'}, {'id': '6092d20e166e430009c904d2', 'title': 'Intro to Biological and Cultural Evolutions of Humans'}, {'id': '6092d234166e430009c905aa', 'title': 'General Chemistry I'}, {'id': '6092d234166e430009c905ab', 'title': 'General Chemistry II'}, {'id': '6092d23f166e430009c905ec', 'title': 'C++ Object Oriented Programming I'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d264166e430009c906bd', 'title': 'Computer Programming for Engineers'}, {'id': '6092d265166e430009c906c2', 'title': 'Introduction to Thermodynamics'}, {'id': '6092d298166e430009c907e6', 'title': 'Calculus & Analytic Geometry I'}, {'id': '6092d298166e430009c907e7', 'title': 'Calculus & Analytic Geometry II'}, {'id': '6092d298166e430009c907e8', 'title': 'Calculus & Analytic Geometry III'}, {'id': '6092d299166e430009c907e9', 'title': 'Differential Equations'}, {'id': '6092d2bd166e430009c908c2', 'title': 'Statics'}, {'id': '6092d2bd166e430009c908c3', 'title': 'Dynamics'}, {'id': '6092d2be166e430009c908c4', 'title': 'Mechanics of Materials'}, {'id': '6092d2bf166e430009c908cc', 'title': 'Engineering Physics I: Mechanics & Wave Motion'}, {'id': '6092d2bf166e430009c908cd', 'title': 'Engineering Physics II: Electricity & Magnetism'}]",18,2021-05-25T18:36:19.895Z,6092d52e18d082000919c089,6091cb57d60b04000837e6a9,3.4287050359999993,-18.75860256003352,0.19048361311111106,-1.0421445866685288
11,Agricultural Engineering,Associate in Engineering Science,Associate Degree,All plans can be modified to fit the needs of part-time students by adding more semesters.,1,https://catalog.ccc.edu/transfer-pathways/agricultural-engineering-aes/,"[{'id': '6092d209166e430009c904bd', 'title': 'Introduction to African-American Studies'}, {'id': '6092d20e166e430009c904d2', 'title': 'Intro to Biological and Cultural Evolutions of Humans'}, {'id': '6092d234166e430009c905aa', 'title': 'General Chemistry I'}, {'id': '6092d234166e430009c905ab', 'title': 'General Chemistry II'}, {'id': '6092d23f166e430009c905ec', 'title': 'C++ Object Oriented Programming I'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d263166e430009c906b9', 'title': 'Intro to the Engineering Profession'}, {'id': '6092d264166e430009c906bd', 'title': 'Computer Programming for Engineers'}, {'id': '6092d265166e430009c906c2', 'title': 'Introduction to Thermodynamics'}, {'id': '6092d298166e430009c907e6', 'title': 'Calculus & Analytic Geometry I'}, {'id': '6092d298166e430009c907e7', 'title': 'Calculus & Analytic Geometry II'}, {'id': '6092d298166e430009c907e8', 'title': 'Calculus & Analytic Geometry III'}, {'id': '6092d299166e430009c907e9', 'title': 'Differential Equations'}, {'id': '6092d2bd166e430009c908c2', 'title': 'Statics'}, {'id': '6092d2bd166e430009c908c3', 'title': 'Dynamics'}, {'id': '6092d2bf166e430009c908cc', 'title': 'Engineering Physics I: Mechanics & Wave Motion'}, {'id': '6092d2bf166e430009c908cd', 'title': 'Engineering Physics II: Electricity & Magnetism'}]",18,2021-05-25T18:42:07.202Z,6092d52e18d082000919c08a,6091cb57d60b04000837e6a9,4.665180107,-26.22487476410013,0.2591766726111111,-1.4569374868944516
12,Air Conditioning - Commercial Refrigeration,Basic Certificate,Certificate,"The Basic Certificate in Commercial Refrigeration studies the design, selection, maintenance, testing and installation of commercial refrigeration systems, and business skills.",0,https://catalog.ccc.edu/academic-program-requirements/air-conditioning-commercial-refrigeration-basic-certificate/,"[{'id': '6092d209166e430009c904c1', 'title': 'Intro Air Conditioning II'}, {'id': '6092d20b166e430009c904c4', 'title': 'Owner-Contractor Management'}, {'id': '6092d20c166e430009c904ca', 'title': 'Commercial Refrigeration'}, {'id': '6092d20c166e430009c904cd', 'title': 'Analysis Laboratory'}, {'id': '6092d20d166e430009c904ce', 'title': 'Commercial Refrigeration Laboratory'}, {'id': '6092d295166e430009c907d6', 'title': 'Math for Technicians I'}]",6,2021-05-25T18:44:15.057Z,6092d52e18d082000919c08b,6091cb3ed60b04000837e6a6,0.580658415,-2.805198565701174,0.09677640250000001,-0.467533094283529
13,Air Conditioning - Domestic Refrigeration,Basic Certificate,Certificate,"The Basic Certificate in Domestic Refrigeration studies the design, selection, maintenance, testing and installation of residential refrigeration systems.",0,https://catalog.ccc.edu/academic-program-requirements/air-conditioning-domestic-refrigeration-basic-certificate/,"[{'id': '6092d209166e430009c904c0', 'title': 'Intro Air Conditioning I'}, {'id': '6092d209166e430009c904c1', 'title': 'Intro Air Conditioning II'}, {'id': '6092d20b166e430009c904c7', 'title': 'Introductory Laboratory'}, {'id': '6092d20b166e430009c904c9', 'title': 'Intro to Refrigeration'}, {'id': '6092d20c166e430009c904cb', 'title': 'Refrigeration Laboratory'}, {'id': '6092d295166e430009c907d6', 'title': 'Math for Technicians I'}]",6,2021-05-25T18:45:00.704Z,6092d52e18d082000919c08c,6091cb3ed60b04000837e6a6,0.462853352,-2.4952952062444678,0.07714222533333333,-0.41588253437407796
14,Air Conditioning - Heating,Basic Certificate,Certificate,"The Basic Certificate in Heating studies the design, selection, maintenance, testing and installation of residential, commercial Heating systems, and business skills.",0,https://catalog.ccc.edu/academic-program-requirements/air-conditioning-heating-basic-certificate/,"[{'id': '6092d209166e430009c904c0', 'title': 'Intro Air Conditioning I'}, {'id': '6092d20a166e430009c904c2', 'title': 'Duct Design and Layout'}, {'id': '6092d20b166e430009c904c4', 'title': 'Owner-Contractor Management'}, {'id': '6092d20d166e430009c904cf', 'title': 'Intro to Principles of Heating'}, {'id': '6092d20d166e430009c904d0', 'title': 'Heating Laboratory'}, {'id': '6092d295166e430009c907d6', 'title': 'Math for Technicians I'}]",6,2021-05-25T18:51:19.642Z,6092d52e18d082000919c08d,6091cb3ed60b04000837e6a6,0.5931462700000001,-2.8074892475727107,0.09885771166666668,-0.4679148745954518
15,Air Conditioning and Refrigeration,Advanced Certificate,Certificate,"The Advanced Certificate program in Air Conditioning and Refrigeration studies the design, selection, maintenance, testing and installation of residential and commercial air conditioning, refrigeration, heating, and ventilation systems with emphasis on business skills. No General Education or elective courses are required for this program.",0,https://catalog.ccc.edu/academic-program-requirements/air-conditioning-refrigeration-advanced-certificate/,"[{'id': '6092d209166e430009c904c0', 'title': 'Intro Air Conditioning I'}, {'id': '6092d209166e430009c904c1', 'title': 'Intro Air Conditioning II'}, {'id': '6092d20a166e430009c904c2', 'title': 'Duct Design and Layout'}, {'id': '6092d20a166e430009c904c3', 'title': 'Equipment and Systems Controls'}, {'id': '6092d20b166e430009c904c7', 'title': 'Introductory Laboratory'}, {'id': '6092d20b166e430009c904c9', 'title': 'Intro to Refrigeration'}, {'id': '6092d20c166e430009c904ca', 'title': 'Commercial Refrigeration'}, {'id': '6092d20c166e430009c904cb', 'title': 'Refrigeration Laboratory'}, {'id': '6092d20d166e430009c904ce', 'title': 'Commercial Refrigeration Laboratory'}, {'id': '6092d20d166e430009c904cf', 'title': 'Intro to Principles of Heating'}, {'id': '6092d20d166e430009c904d0', 'title': 'Heating Laboratory'}, {'id': '6092d263166e430009c906ba', 'title': 'Engineering Communications-Blueprint Reading'}, {'id': '6092d295166e430009c907d6', 'title': 'Math for Technicians I'}]",13,2021-05-25T18:59:48.217Z,6092d52f18d082000919c08f,6091cb45d60b04000837e6a7,1.035047233,-4.311289712261926,0.07961901792307692,-0.3316376701739943
16,Air Conditioning and Refrigeration,Associate in Applied Science,Associate Degree,"The Associate in Applied Science degree in Air Conditioning and Refrigeration studies the design, selection, maintenance, testing and installation of residential and commercial air conditioning, refrigeration and heating and ventilation systems, and business skills. The degree can lead to self-employment or employment as an assistant to engineers in an industrial or business facility, air conditioning and refrigeration mechanic, furnace installer, oil burner mechanic or a gas furnace mechanic with cooling and heating dealers, contractors, or utility companies.",0,https://catalog.ccc.edu/academic-program-requirements/air-conditioning-refrigeration-aas/,"[{'id': '6092d209166e430009c904c0', 'title': 'Intro Air Conditioning I'}, {'id': '6092d209166e430009c904c1', 'title': 'Intro Air Conditioning II'}, {'id': '6092d20a166e430009c904c2', 'title': 'Duct Design and Layout'}, {'id': '6092d20a166e430009c904c3', 'title': 'Equipment and Systems Controls'}, {'id': '6092d20b166e430009c904c4', 'title': 'Owner-Contractor Management'}, {'id': '6092d20b166e430009c904c5', 'title': 'Sheet Metal I'}, {'id': '6092d20b166e430009c904c6', 'title': 'Welding I'}, {'id': '6092d20b166e430009c904c7', 'title': 'Introductory Laboratory'}, {'id': '6092d20b166e430009c904c8', 'title': 'Advanced Laboratory'}, {'id': '6092d20b166e430009c904c9', 'title': 'Intro to Refrigeration'}, {'id': '6092d20c166e430009c904ca', 'title': 'Commercial Refrigeration'}, {'id': '6092d20c166e430009c904cb', 'title': 'Refrigeration Laboratory'}, {'id': '6092d20d166e430009c904ce', 'title': 'Commercial Refrigeration Laboratory'}, {'id': '6092d20d166e430009c904cf', 'title': 'Intro to Principles of Heating'}, {'id': '6092d20d166e430009c904d0', 'title': 'Heating Laboratory'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d263166e430009c906ba', 'title': 'Engineering Communications-Blueprint Reading'}, {'id': '6092d295166e430009c907d6', 'title': 'Math for Technicians I'}]",18,2021-05-25T19:00:16.795Z,6092d52f18d082000919c08e,6091cb35d60b04000837e6a5,1.5196010689999997,-7.107329378571109,0.0844222816111111,-0.39485163214283936
17,Alternative Fuel Vehicle Technology,Basic Certificate,Certificate,"The AFVT Program has been designed to prepare students to apply their skills and knowledge to correctly diagnose and repair alternative fuel vehicles such as hybrid power units in accordance with manufacturer’s specifications. The AFVT program will also give emergency response, auto insurance and salvage yard personnel working knowledge to safely perform their tasks when working on or inspecting hybrid fuel vehicles. This program will also prepare automotive technicians and instructors to sit for the Automotive Service Excellence (ASE) Advanced Engine Performance examination.",0,https://catalog.ccc.edu/academic-program-requirements/alternative-fuel-vehicle-technology-basic-certificate/,"[{'id': '6092d220166e430009c9053b', 'title': 'Topics in Alternative Fuel Technology'}, {'id': '6092d223166e430009c9054a', 'title': 'Introduction to Alternative Fuel Technology'}, {'id': '6092d223166e430009c9054b', 'title': 'AFT Hybrid Fuel Vehicles'}, {'id': '6092d223166e430009c9054c', 'title': 'Hybrid and Fuel Cell Vehicles'}]",4,2021-05-25T19:01:28.293Z,6092d52f18d082000919c090,6091cb3ed60b04000837e6a6,0.112585043,-0.6435006869589701,0.02814626075,-0.16087517173974253
18,Architectural Digital Media,Basic Certificate,Certificate,Prepare detailed drawings of architectural designs and plans for buildings and structures according to specifications provided by architect.,0,https://catalog.ccc.edu/academic-program-requirements/architectural-digital-media-basic-certificate/,"[{'id': '60d1238179bed90008cc9a77', 'title': 'Digital Lab I'}, {'id': '60d126295667c30009e49426', 'title': 'Digital Lab II'}, {'id': '60d20f9f3215940009c2a21b', 'title': 'Digital Lab III '}]",3,2021-09-30T23:58:13.151Z,6092d52f18d082000919c091,6091cb3ed60b04000837e6a6,0.5507265549999999,-2.8269819699087835,0.1835755183333333,-0.9423273233029278
19,Architectural Engineering,Associate in Engineering Science,Associate Degree,All plans can be modified to fit the needs of part-time students by adding more semesters.,1,https://catalog.ccc.edu/transfer-pathways/architectural-engineering-aes/,"[{'id': '6092d209166e430009c904bd', 'title': 'Introduction to African-American Studies'}, {'id': '6092d20e166e430009c904d2', 'title': 'Intro to Biological and Cultural Evolutions of Humans'}, {'id': '6092d234166e430009c905aa', 'title': 'General Chemistry I'}, {'id': '6092d234166e430009c905ab', 'title': 'General Chemistry II'}, {'id': '6092d23f166e430009c905ec', 'title': 'C++ Object Oriented Programming I'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d263166e430009c906b9', 'title': 'Intro to the Engineering Profession'}, {'id': '6092d264166e430009c906bd', 'title': 'Computer Programming for Engineers'}, {'id': '6092d265166e430009c906c2', 'title': 'Introduction to Thermodynamics'}, {'id': '6092d298166e430009c907e6', 'title': 'Calculus & Analytic Geometry I'}, {'id': '6092d298166e430009c907e7', 'title': 'Calculus & Analytic Geometry II'}, {'id': '6092d298166e430009c907e8', 'title': 'Calculus & Analytic Geometry III'}, {'id': '6092d299166e430009c907e9', 'title': 'Differential Equations'}, {'id': '6092d2bd166e430009c908c2', 'title': 'Statics'}, {'id': '6092d2be166e430009c908c4', 'title': 'Mechanics of Materials'}, {'id': '6092d2bf166e430009c908cc', 'title': 'Engineering Physics I: Mechanics & Wave Motion'}, {'id': '6092d2bf166e430009c908cd', 'title': 'Engineering Physics II: Electricity & Magnetism'}]",18,2021-05-25T19:03:00.604Z,6092d52f18d082000919c092,6091cb57d60b04000837e6a9,4.655676945000001,-26.161177399489226,0.2586487191666667,-1.453398744416068
20,Architecture,Associate in Applied Science,Associate Degree,"The Associate in Applied Science degree in Architecture prepares students for employment as a draftsman or detailer with an architecture or design firm or as a contractor, material supplier or with a construction company. Completion of the degree also leads to the further study of architecture and related fields at several transfer destinations.",0,https://catalog.ccc.edu/academic-program-requirements/architecture-aas/,"[{'id': '6092d20f166e430009c904db', 'title': 'History of Architecture I'}, {'id': '6092d210166e430009c904dc', 'title': 'History of Architecture II'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d296166e430009c907de', 'title': 'College Algebra'}, {'id': '6092d297166e430009c907df', 'title': 'Plane Trigonometry'}, {'id': '60d1215979bed90008cc9a72', 'title': 'Architectural Sketching'}, {'id': '60d121bc79bed90008cc9a73', 'title': 'Basic Design Studio'}, {'id': '60d1227979bed90008cc9a74', 'title': 'Intermediate Design Studio   '}, {'id': '60d122e679bed90008cc9a75', 'title': 'Advanced Design Studio '}, {'id': '60d1234079bed90008cc9a76', 'title': 'Architectural Design I '}, {'id': '60d1238179bed90008cc9a77', 'title': 'Digital Lab I'}, {'id': '60d126295667c30009e49426', 'title': 'Digital Lab II'}, {'id': '60d20f9f3215940009c2a21b', 'title': 'Digital Lab III '}, {'id': '60d210083215940009c2a21c', 'title': 'Construction I '}, {'id': '60d2105b3215940009c2a21d', 'title': 'Construction II'}, {'id': '60d21c39d7e0e10008abff81', 'title': 'Portfolio Development'}, {'id': '60d21d45d7e0e10008abff82', 'title': 'Structural Fundamentals'}, {'id': '60d21da6d7e0e10008abff83', 'title': 'Architectural Design II'}]",18,2021-10-01T19:29:38.337Z,6092d52f18d082000919c093,6091cb35d60b04000837e6a5,2.829726457,-17.424964450528567,0.1572070253888889,-0.9680535805849204
21,Architecture,Basic Certificate,Certificate,"Architecture, BC",0,https://catalog.ccc.edu/academic-program-requirements/architecture-basic-certificate/,"[{'id': '60d1215979bed90008cc9a72', 'title': 'Architectural Sketching'}, {'id': '60d121bc79bed90008cc9a73', 'title': 'Basic Design Studio'}, {'id': '60d1227979bed90008cc9a74', 'title': 'Intermediate Design Studio   '}, {'id': '60d1234079bed90008cc9a76', 'title': 'Architectural Design I '}, {'id': '60d1238179bed90008cc9a77', 'title': 'Digital Lab I'}, {'id': '60d126295667c30009e49426', 'title': 'Digital Lab II'}]",6,2021-09-30T23:57:27.718Z,6092d53018d082000919c094,6091cb3ed60b04000837e6a6,1.620206269,-10.036545058798472,0.2700343781666667,-1.6727575097997454
22,Art (Studio),Associate in Fine Arts,Associate Degree,The Art (Studio) AFA degree offers courses required for transfer to a four-year institution for students majoring in art (studio). Completion of the AFA degree does not fulfill the requirements of the Illinois Transferable General Education Core Curriculum (IAI GECC). A student must complete the general education requirements of the college or university to which they transfer.,0,https://catalog.ccc.edu/academic-program-requirements/art-studio-afa/,"[{'id': '6092d213166e430009c904ee', 'title': 'Beginning Digital Photography'}, {'id': '6092d213166e430009c904f0', 'title': 'Photography'}, {'id': '6092d213166e430009c904f1', 'title': 'Intermediate Black and White Photography'}, {'id': '6092d214166e430009c904f6', 'title': 'General Drawing'}, {'id': '6092d214166e430009c904f7', 'title': 'Advanced General Drawing'}, {'id': '6092d215166e430009c904f9', 'title': 'Figure Drawing & Composition'}, {'id': '6092d215166e430009c904fb', 'title': 'Two Dimensional Design'}, {'id': '6092d215166e430009c904fc', 'title': 'Three Dimensional Design'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d26d166e430009c906f1', 'title': 'History of Architecture, Painting & Sculpture I'}, {'id': '6092d26d166e430009c906f2', 'title': 'History of Architecture Painting Sculpture II'}, {'id': '6092d2de166e430009c90984', 'title': 'Fundamentals of Speech Communication'}]",13,2021-05-25T19:05:08.633Z,6092d53018d082000919c095,6091cb61d60b04000837e6aa,3.2029997660000005,-18.362529424847143,0.24638459738461543,-1.4125022634497801
23,Associate in Arts,Associate in Arts,Associate Degree,"The Associate in Arts (AA) degree prepares an individual for transfer to a four-year college or university. Consistent with the IAI model and the ICCB Administrative Rules, City Colleges of Chicago requires that the degree is inclusive of a minimum of 37 semester hours of General Education.",0,https://catalog.ccc.edu/academic-program-requirements/associate-arts/,"[{'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d2de166e430009c90984', 'title': 'Fundamentals of Speech Communication'}]",3,2021-05-25T19:06:49.168Z,6092d53018d082000919c096,6091cb4ed60b04000837e6a8,1.317615114,-6.471293494414095,0.43920503800000005,-2.157097831471365
24,Associate in Engineering Science,Associate in Engineering Science,Associate Degree,The Associate in Engineering Science (AES) degree offers courses required for transfer to a four-year college or university for students majoring in engineering sciences. Completion of the AES degree does not fulfill the requirements of the IAI General Education Core Curriculum (IAI GECC). City Colleges of Chicago requires that the degree is inclusive of a minimum of 22 semester hours of General Education. A student must complete the general education requirements of the college or university to which she/he transfers.,0,https://catalog.ccc.edu/academic-program-requirements/associate-engineering-science/,"[{'id': '6092d234166e430009c905aa', 'title': 'General Chemistry I'}, {'id': '6092d234166e430009c905ab', 'title': 'General Chemistry II'}, {'id': '6092d234166e430009c905ad', 'title': 'Organic Chemistry I'}, {'id': '6092d23f166e430009c905ec', 'title': 'C++ Object Oriented Programming I'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d264166e430009c906bd', 'title': 'Computer Programming for Engineers'}, {'id': '6092d298166e430009c907e6', 'title': 'Calculus & Analytic Geometry I'}, {'id': '6092d298166e430009c907e7', 'title': 'Calculus & Analytic Geometry II'}, {'id': '6092d298166e430009c907e8', 'title': 'Calculus & Analytic Geometry III'}, {'id': '6092d299166e430009c907e9', 'title': 'Differential Equations'}, {'id': '6092d2bf166e430009c908cc', 'title': 'Engineering Physics I: Mechanics & Wave Motion'}, {'id': '6092d2bf166e430009c908cd', 'title': 'Engineering Physics II: Electricity & Magnetism'}, {'id': '60e73a9e074c1a00089f5cde', 'title': 'Human Biology'}, {'id': '60e7553f93f5fc00081abf70', 'title': 'Biology I'}]",15,2021-09-30T23:07:45.897Z,6092d53018d082000919c097,6091cb57d60b04000837e6a9,2.499678307,-13.44471418923198,0.16664522046666666,-0.896314279282132
25,Associate in General Studies,Associate in General Studies,Associate Degree,"The Associate in General Studies (AGS) degree provides students the ability to explore a broad range of college-level courses to develop new skills or investigate a personal interest. Courses may transfer individually to a four-year university, but the degree as a whole is not designed for transfer or as an occupational degree. Students should work closely with an advisor to determine if the AGS is the right degree program to reach their individual goals. City Colleges of Chicago requires that the degree is inclusive of a minimum of 20 semester hours of General Education.",0,https://catalog.ccc.edu/academic-program-requirements/associate-general-studies/,"[{'id': '6092d260166e430009c906a3', 'title': 'Composition'}]",1,2021-05-25T19:07:57.160Z,6092d53018d082000919c098,6091cb69d60b04000837e6ab,0.063289712,-0.5836407350762688,0.063289712,-0.5836407350762688
26,Associate in Science,Associate in Science,Associate Degree,"The Associate in Science (AS) degree prepares an individual for transfer to a four-year college or university. Consistent with the IAI model and the ICCB Administrative Rules, City Colleges of Chicago requires that the degree is inclusive of a minimum of 37 semester hours of General Education. For students who already know they are interested in science, technology, engineering, or mathematics (the “STEM” fields), the Associate in Science degree, or even the Associate in Engineering Science (AES), is probably the one to pursue. This is also a transfer degree, and it is similar to the Associate in Arts. The main difference early-on concerns the selection of specific math and science courses, which will be different for students who want to major in a STEM field. Again, working closely with your advisor will ensure that you enroll in the right classes to achieve your goals.",0,https://catalog.ccc.edu/academic-program-requirements/associate-science/,"[{'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d2de166e430009c90984', 'title': 'Fundamentals of Speech Communication'}]",3,2021-05-25T19:08:31.197Z,6092d53118d082000919c099,6091cb73d60b04000837e6ac,1.317615114,-6.471293494414095,0.43920503800000005,-2.157097831471365
27,Automotive Body Reconstruction Technology,Basic Certificate,Certificate,The Basic Certificate in Automotive Body Reconstruction Technology is designed to provide concentrated training in the areas of auto body reconstruction. Students completing the requirements for this certificate will qualify for entry-level positions as auto body component and vehicle reconstruction. Students may also qualify for entry-level auto body service writer positions.,0,https://catalog.ccc.edu/academic-program-requirements/automotive-body-reconstruction-technology-basic-certificate/,"[{'id': '6092d21f166e430009c90531', 'title': 'Automotive Body Welding'}, {'id': '6092d220166e430009c90536', 'title': 'Auto Body Reconstruction I'}, {'id': '6092d220166e430009c90539', 'title': 'Structural Analysis and Damage Repair I'}, {'id': '6092d222166e430009c90546', 'title': 'Auto Body Reconstruction II'}, {'id': '6092d223166e430009c90548', 'title': 'Collision Estimating'}, {'id': '60d2250405a3760009de0b76', 'title': 'Introduction to Collision Technology'}]",6,2021-10-01T19:30:50.540Z,6092d53118d082000919c09a,6091cb3ed60b04000837e6a6,0.46047775099999994,-1.9257775402483646,0.07674629183333333,-0.3209629233747274
28,Automotive Body Repainting Technology,Basic Certificate,Certificate,The Basic Certificate in Automotive Body Repainting Technology is designed to provide concentrated training in the areas of auto body repainting. Students completing the requirements for this certificate will qualify for entry-level positions as auto body component and vehicle painters. Students may also qualify for entry-level auto body service writer positions.,0,https://catalog.ccc.edu/academic-program-requirements/automotive-body-repainting-technology-basic-certificate/,"[{'id': '6092d220166e430009c90537', 'title': 'Auto Body Repainting I'}, {'id': '6092d220166e430009c90538', 'title': 'Automotive Body Detailing'}, {'id': '6092d223166e430009c90547', 'title': 'Auto Body Repainting II'}, {'id': '6092d223166e430009c90548', 'title': 'Collision Estimating'}, {'id': '6092d223166e430009c90549', 'title': 'Auto Body Repainting III'}, {'id': '60d2250405a3760009de0b76', 'title': 'Introduction to Collision Technology'}]",6,2021-10-01T19:31:14.911Z,6092d53118d082000919c09b,6091cb3ed60b04000837e6a6,0.352910907,-2.447470233535414,0.0588184845,-0.4079117055892357
29,Automotive Chassis Maintenance,Basic Certificate,Certificate,The Basic Certificate in Automotive Chassis Maintenance is designed to provide concentrated training in the area of under-the-car chassis service and repair. Students completing the requirements for this certificate will qualify for entry-level positions as wheel alignment and brake technicians.,0,https://catalog.ccc.edu/academic-program-requirements/automotive-chassis-maintenance-basic-certificate/,"[{'id': '6092d21f166e430009c90532', 'title': 'Work Based Learning I'}, {'id': '6092d221166e430009c90541', 'title': 'Steering & Suspension Systems'}, {'id': '60d21e07d7e0e10008abff84', 'title': 'Introduction to Automotive Technology'}, {'id': '60d225c205a3760009de0b78', 'title': 'Electrical Systems and Power Accessories'}, {'id': '60d2266505a3760009de0b7a', 'title': 'Automotive Brakes'}]",5,2021-10-01T19:32:08.229Z,6092d53118d082000919c09c,6091cb3ed60b04000837e6a6,0.20691571700000005,-0.7608022713616324,0.04138314340000001,-0.15216045427232647
30,Automotive Fuel Management Technology,Basic Certificate,Certificate,The Basic Certificate in Automotive Fuel Management Technology is designed to provide concentrated training in the area of computerized engine performance and fuel management as they relate to drivability service. It will also provide skill enhancement for working technicians in need of upgrading their knowledge and ability to work with computerized engine controls. Students completing the requirements for this certificate will qualify for entry-level positions as tune-up and performance specialists.,0,https://catalog.ccc.edu/academic-program-requirements/automotive-fuel-management-technology-basic-certificate/,"[{'id': '6092d21f166e430009c9052f', 'title': 'Fuel Management I'}, {'id': '6092d21f166e430009c90532', 'title': 'Work Based Learning I'}, {'id': '6092d221166e430009c9053d', 'title': 'Fuel Management II'}, {'id': '6092d221166e430009c9053e', 'title': 'Fuel Management III'}, {'id': '60d21e07d7e0e10008abff84', 'title': 'Introduction to Automotive Technology'}, {'id': '60d2255605a3760009de0b77', 'title': 'Engine Concepts'}, {'id': '60d225c205a3760009de0b78', 'title': 'Electrical Systems and Power Accessories'}]",7,2021-10-01T19:32:49.901Z,6092d53118d082000919c09d,6091cb3ed60b04000837e6a6,0.230926947,-0.9477846562331138,0.032989563857142856,-0.13539780803330198
