,covid volatility index,average monthly observations
Skill: Amd Processor,0.2292065219674077,0.125
Skill: Rapid Development And Maintenance Language (RDML),0.22912729144002092,0.1458333333333333
Skill: Health Economics And Outcomes Research (HEOR),0.22884591429246784,34.833333333333336
Skill: Broadband,0.22879442552840631,59.875
Skill: Polyvinyl Chloride,0.22867449101529008,20.125
Skill: Substance Abuse,0.22861833446158597,231.1875
Skill: Advanced Robotics,0.22860070972817778,2.25
Skill: Autoscaling,0.22855290106996223,17.333333333333332
Skill: Gas Metal Arc Welding,0.22852583461115947,13.75
Skill: Machinery Installation,0.22847996343099702,14.604166666666666
Skill: Isomorphic React,0.22841895378646576,8.958333333333334
Skill: PeopleSoft Enterprise Payables,0.22822228616715012,0.6041666666666666
Skill: Cleft Lip And Palate,0.22813519762823403,0.5208333333333334
Skill: Asthma Education,0.22798428717653252,1.7083333333333333
Skill: SAP Warehouse Management,0.22777809251705783,12.270833333333334
Skill: SSL Security,0.22764110666481815,1.0625
Skill: Programmable Logic Controllers,0.2272181911821627,306.5625
Skill: Loan Disbursement,0.2270508383983673,4.333333333333333
Skill: Evolution-Data Optimized,0.2268974119090088,3.333333333333333
Skill: Adobe LiveCycle,0.22682662890548588,0.5416666666666666
Skill: Protein Handling,0.2267678229494287,0.7708333333333334
Skill: QuickTime,0.22644327434024616,0.3333333333333333
Skill: Interior Trim,0.22624200436475417,3.4791666666666665
Skill: Instrument Control,0.2260223550695323,1.7291666666666667
Skill: Feedback Control,0.2259771584679721,1.6875
Skill: ASE Advanced Engine Performance Certification,0.22597254289085997,4.5
Skill: Marathi (Language),0.22567755252448962,0.1666666666666666
Skill: Netscape Navigator,0.22557434992301556,0.0833333333333333
Skill: Autolayout,0.22538429888910097,0.3333333333333333
Skill: Psychopathology,0.22533303941813082,5.333333333333333
Skill: Cognos ReportNet,0.22532010395429847,2.4791666666666665
Skill: Buildbot,0.22521545216183717,1.0833333333333333
Skill: Intelligent Control,0.225023757224533,0.0416666666666666
Skill: Templating,0.22485349832355817,28.02083333333333
Skill: Switched Communication Networks,0.22483402454052923,0.1458333333333333
Skill: Large Molecules,0.22476855342152358,2.9166666666666665
Skill: Bottling Line,0.22464958246875377,0.5208333333333334
Skill: OpenVMS,0.22461792287377075,1.9375
Skill: Site-Directed Mutagenesis,0.2243795901303522,1.0208333333333333
Skill: Sustainability Improvement,0.22436520546135444,0.5416666666666666
Skill: .NET Development,0.2237933872106083,3.520833333333333
Skill: Cisco Certified Voice Professional,0.22364392157863314,4.854166666666667
Skill: TYPO3,0.2233756667254255,0.3541666666666667
Skill: DAWIA Level 3,0.22317579536274118,0.375
Skill: Hallucinations,0.22313166996758965,0.4166666666666667
Skill: Duchenne Muscular Dystrophy,0.22312344549567534,0.2916666666666667
Skill: Criminal Investigation,0.22297466235931318,4.208333333333333
Skill: MicroStrategy Web,0.2229100978462058,0.1041666666666666
Skill: WinBUGS,0.22285279950443054,0.3541666666666667
Skill: Individual Learning Planning,0.22270085724226524,3.6458333333333335
Skill: AWS Elastic MapReduce (EMR),0.22225767130370522,21.95833333333333
Skill: Computer-Aided Design,0.22196254283717815,341.2708333333333
Skill: Web Design Programs,0.22155006878268893,0.2708333333333333
Skill: Logical Unit Number Masking,0.22108698217868522,0.2708333333333333
Skill: Sewage Sludge Treatment,0.22093264614914848,0.5416666666666666
Skill: Structural Biology,0.22082232516861833,3.9583333333333335
Skill: Medical Affairs,0.2208095490612827,130.85416666666666
Skill: Marketing Collateral,0.22077467319692673,182.22916666666663
Skill: Performance-Based Budgeting,0.22073979646657166,4.0
Skill: Robotic Machines,0.22055531915325416,1.9166666666666667
Skill: Bilingual Education Endorsement,0.22034259393468064,5.125
Skill: Electrical Industry,0.22031847523194314,32.0
Skill: Voltage-Controlled Oscillator,0.2200726841519926,0.9583333333333334
Skill: HR Scorecard,0.22002392956041636,0.5
Skill: Devtools,0.21996302366248752,1.3958333333333333
Skill: Instructional Strategies,0.21940496571381923,60.0625
Skill: Mesh Networking,0.21931159820967058,1.0625
Skill: Professional Paralegal,0.21901469028250795,0.5208333333333334
Skill: BI Launch Pad (Software),0.21872172719005176,0.8125
Skill: Incident Command Systems,0.21867952759211634,19.041666666666668
Skill: Hazard Mitigation,0.2186207361668832,9.75
Skill: Prenatal Development,0.21852039202485912,3.2291666666666665
Skill: Optical Devices,0.21846825494829258,1.7291666666666667
Skill: Interior Gateway Routing Protocols,0.21838799197960962,1.0625
Skill: Information Extraction,0.21822948520472618,1.9791666666666667
Skill: Pollution Control Systems,0.21821996831222287,0.6875
Skill: Evolutionary Algorithm,0.2179265037236346,0.2083333333333333
Skill: Strongloop,0.2174969747157232,0.375
Skill: Optimal Inventory Levels,0.21720154037056677,21.125
Skill: Newspaper Design,0.2170766726346284,0.5416666666666666
Skill: Server Message Block,0.2170519943169554,6.583333333333333
Skill: Point Of Care Charting,0.2168559481046112,8.791666666666666
Skill: Phases Of Clinical Research,0.21677390305616068,0.6458333333333334
Skill: JD Edwards World,0.21656217372147477,0.6458333333333334
Skill: Molecular Oncology,0.2164487029383738,0.8125
Skill: Medical Strategy,0.215912584112107,13.583333333333334
Skill: OSIsoft,0.21588835707139076,3.2291666666666665
Skill: Toxicology,0.21551375968500674,48.895833333333336
Skill: Arc Flash,0.21532355697122235,14.6875
Skill: Protein Characterization,0.21512316533112505,3.375
Skill: Alphanumeric Data Entry,0.21498066366931842,13.020833333333334
Skill: Puppeteer (Software),0.21491761638461573,2.75
Skill: VersionOne,0.21474229772770856,16.958333333333332
Skill: Coder Certification,0.21447463099247913,33.395833333333336
Skill: Armed Guard,0.21386397242132943,4.083333333333333
Skill: Special Education Law,0.2134252277496269,5.125
Skill: Antipsychotics,0.2132809595703964,2.7916666666666665
Skill: Software Localization,0.21319571008181998,0.3125
Skill: Svn Repository,0.21311001104872096,0.375
Skill: Licensing,0.2127730768542932,0.875
Skill: Laminar Flow Hoods,0.21262255766908714,5.604166666666667
Skill: Turkish Language,0.21217825721570144,3.25
Skill: Legal Document Processing,0.21186669579603373,1.6666666666666667
Skill: Perioperative Management,0.21128984883057714,1.4166666666666667
Skill: Property Abstracts,0.2112448864313417,0.5833333333333334
Skill: Stonemasonry,0.2111184146303104,1.4583333333333333
Skill: Virtual Health,0.2111164595882704,4.791666666666667
Skill: Fashion Terminology,0.21109271291901072,0.2291666666666666
Skill: Computational Science And Engineering,0.2110539046110543,0.6666666666666666
Skill: Zebra Printers,0.21095065197775736,3.6875
Skill: Universal Decimal Classification (UDK),0.21089408186017197,0.2916666666666667
Skill: Software Quality Management,0.21069107442002122,4.9375
Skill: Path Finding,0.21059321730499886,0.1875
Skill: Mental Agility,0.2104321002032039,6.4375
Skill: Java Security,0.21037768814236704,1.3125
Skill: Model-Driven Development,0.21036470853586878,0.1458333333333333
Skill: System Display And Search Facility (SDSF),0.21013167888408574,2.0
Skill: Kernel Methods,0.2098486489021251,0.5208333333333334
Skill: Stock Keeping Unit,0.20975030490758587,85.125
Skill: Static Electricity,0.20896150341725944,0.75
Skill: InfiniBand,0.20884169294415117,2.8125
Skill: Army Battle Command Systems,0.20879218083664233,2.0
Skill: Antenna Installation,0.20868844542969348,5.854166666666667
Skill: Database Publishing,0.20866567365867197,0.3125
Skill: Immutable.js,0.2083620734647778,1.9375
Skill: Gel Permeation Chromatography,0.20836195567895327,0.1666666666666666
Skill: Specimen Transport,0.2082658222599278,1.9791666666666667
Skill: Battle Management Technology,0.20748201031231037,1.0833333333333333
Skill: DDoS Mitigation,0.20738979234579955,4.291666666666667
Skill: Geodemography,0.20700303237541468,0.7708333333333334
Skill: Electro-Optical Systems,0.2063696642297991,0.4583333333333333
Skill: Bones,0.2057120023445444,0.3541666666666667
Skill: Autodesk Design Review,0.20570256464300085,0.25
Skill: Pipe Wrench,0.2056598782089481,0.9791666666666666
Skill: Programming Language Design,0.20563703257585111,1.0833333333333333
Skill: Signal Transduction,0.20522518430289538,2.5625
Skill: Java Persistence Query Language,0.20508647689357118,0.2083333333333333
Skill: Gyroscope,0.20472637612098166,0.8333333333333334
Skill: Architectural Theory,0.20443582326238832,0.4791666666666667
Skill: Systems Neuroscience,0.20408648423146492,0.1041666666666666
Skill: Pediatric Oncology,0.20398094604938016,19.25
Skill: Hydrologic Modeling,0.20339766529435974,1.4166666666666667
Skill: Stretch Wrapping,0.20310511295005673,64.85416666666667
Skill: Semantic Parsing,0.20300822685935316,0.0833333333333333
Skill: BlackBerry OS,0.20290167869196668,0.1041666666666666
Skill: No Child Left Behind Act (NCLB) Standards,0.202899649170231,16.854166666666668
Skill: Literary Studies,0.20281164341257757,1.4791666666666667
Skill: Dysmorphology,0.2025281901476205,0.1041666666666666
Skill: Cervical Cerclage,0.20223402517928274,0.25
Skill: Digest Access Authentication,0.20203603809950504,0.1041666666666666
Skill: Individualized Education Programs (IEP),0.20112830365312573,464.6666666666667
Skill: Brand Enhancement,0.20083269385185995,0.7083333333333334
Skill: Instructure Canvas (Educational Software),0.2004097934691723,0.1875
Skill: Brush Hooks,0.20000000000000012,0.0833333333333333
Skill: Tweepy,0.2,0.0208333333333333
Skill: Chemical Pathology,0.2,0.0208333333333333
Skill: Rapid Sequence Induction,0.2,0.0416666666666666
Skill: Microwave Chemistry,0.2,0.0208333333333333
Skill: Magisto,0.2,0.0208333333333333
Skill: Certified Executive Pastry Chef,0.2,0.0208333333333333
Skill: Soil Liquefaction,0.2,0.0416666666666666
Skill: CreateJS,0.2,0.0208333333333333
Skill: Peoplesoft People Tools,0.2,0.0625
Skill: Tivoli Identity Manager,0.2,0.0416666666666666
Skill: Mind Manager,0.2,0.0625
Skill: Oracle Advanced Security,0.2,0.0416666666666666
Skill: Servicepacks,0.2,0.0208333333333333
Skill: JBoss Seam,0.2,0.0208333333333333
Skill: Bluehost,0.2,0.0416666666666666
Skill: Water Line Installation,0.2,0.0416666666666666
Skill: Shipbuilding,0.2,0.0416666666666666
Skill: Ergonomic Keyboard,0.2,0.0625
Skill: Certified Senior Advisor,0.2,0.0416666666666666
Skill: Rhesus Parvovirus,0.2,0.0208333333333333
Skill: Certified Clinical Hypnotherapist,0.2,0.0416666666666666
Skill: Electrocochleography,0.2,0.0208333333333333
Skill: Formal Equivalence Checking,0.2,0.0208333333333333
Skill: Wilderness EMT,0.2,0.0208333333333333
Skill: BSS Application Part (BSSAP),0.2,0.0208333333333333
Skill: PowerHouse (Programming Language),0.2,0.0208333333333333
Skill: Ansoff Matrix,0.2,0.0208333333333333
Skill: Commercial Electric Work,0.2,0.0208333333333333
Skill: Enterprise Systems Connection (ESCON),0.2,0.0416666666666666
Skill: Blackfin,0.2,0.0208333333333333
Skill: Fetal Fibronectin,0.2,0.0416666666666666
Skill: Virtual Circuits,0.2,0.0208333333333333
Skill: Accounts Receivable/Billing Fundamentals,0.2,0.0833333333333333
Skill: Velocity Engine,0.2,0.0208333333333333
Skill: Prelude Hybrid IDS,0.2,0.0208333333333333
Skill: Xmlunit,0.2,0.0208333333333333
Skill: Immunopathology,0.2,0.0625
Skill: Turbofan,0.2,0.0416666666666666
Skill: Turbojet,0.2,0.0416666666666666
Skill: AWS Directory Service,0.2,0.1666666666666666
Skill: Machinist Calculator,0.2,0.0208333333333333
Skill: DDEV (Software),0.2,0.0208333333333333
Skill: Data Item Descriptions,0.2,0.0208333333333333
Skill: Program Protection Plans,0.2,0.0208333333333333
Skill: Symfony3,0.2,0.0208333333333333
Skill: Tally System,0.2,0.0208333333333333
Skill: Lightwave 3D,0.2,0.0833333333333333
Skill: Microsoft Virtual Servers,0.2,0.0208333333333333
Skill: Hopi (Language),0.2,0.1041666666666666
Skill: Lattice Boltzmann Methods,0.2,0.0208333333333333
Skill: Control Reconfiguration,0.2,0.0208333333333333
Skill: Gesture Recognition,0.2,0.0208333333333333
Skill: Physisorption,0.2,0.0625
Skill: Dependency Walker,0.2,0.0208333333333333
Skill: Mental Health And Recovery Services,0.2,0.0833333333333333
Skill: ISQL,0.2,0.0625
Skill: Radionuclide Angiography,0.2,0.1041666666666666
Skill: Electronic Data Information Source,0.2,0.0208333333333333
Skill: C++ Concepts,0.2,0.0416666666666666
Skill: Transcultural Nursing,0.2,0.0833333333333333
Skill: Volatility Arbitrage,0.2,0.125
Skill: Electrical Maintenance Technician Certificates,0.2,0.0208333333333333
Skill: SIM Application Toolkit,0.2,0.0208333333333333
Skill: Professional Diving,0.2,0.0833333333333333
Skill: Chromate Conversion Coating,0.2,0.0625
Skill: Peoplesoft Payables,0.2,0.0208333333333333
Skill: Apple Network Servers,0.2,0.0208333333333333
Skill: Bit Depth,0.2,0.0833333333333333
Skill: Unsaponifiable,0.2,0.0416666666666666
Skill: Graphics Display Resolution,0.2,0.0208333333333333
Skill: Virtual Instrumentation,0.2,0.0625
Skill: Fast.ai,0.2,0.1041666666666666
Skill: Portable Extensible Toolkit For Scientific Computation,0.2,0.0416666666666666
Skill: Amazon Quantum Ledger Database (QLDB),0.2,0.0208333333333333
Skill: Calender,0.2,0.0416666666666666
Skill: Electronic Document And Records Management Systems,0.2,0.0208333333333333
Skill: Public Land Survey Systems,0.2,0.0625
Skill: Shoemaking,0.2,0.0208333333333333
Skill: Peoplesoft Expenses,0.2,0.0208333333333333
Skill: Literary Translation,0.2,0.0625
Skill: Swing Trading,0.2,0.0625
Skill: Accounts Payable Fundamentals,0.2,0.0208333333333333
Skill: Xalan,0.2,0.0208333333333333
Skill: Engineering Procurement Construction Estimating,0.2,0.0208333333333333
Skill: High-Complexity Clinical Laboratory Director,0.2,0.0833333333333333
Skill: Federal Financial Institutions Examination Council (FFIEC) Compliance,0.2,0.1041666666666666
Skill: Catalog Server,0.2,0.0208333333333333
Skill: Certified Registered Locksmith,0.2,0.0208333333333333
Skill: Section508,0.2,0.0208333333333333
Skill: Certified Plant Supervision,0.2,0.0208333333333333
Skill: Doodle,0.2,0.0833333333333333
Skill: Purified Protein Derivative (PPD),0.2,0.0208333333333333
Skill: Spark Plasma Sintering,0.2,0.0208333333333333
Skill: mothur,0.2,0.0416666666666666
Skill: Logrotate,0.2,0.0416666666666666
Skill: Perceptron,0.19999999999999998,0.1041666666666666
Skill: Security Certified Network Professional,0.19999999999999998,0.0833333333333333
Skill: LOng RAnge Navigation (LORAN),0.19999999999999998,0.0208333333333333
Skill: Tru64 Unix,0.19999999999999998,0.0208333333333333
Skill: Impedance Control,0.19999999999999998,0.1041666666666666
Skill: Topic-Sensitive PageRank,0.19999999999999998,0.0208333333333333
Skill: Nero Multimedia Software,0.19999999999999998,0.0416666666666666
Skill: Pneumatic Motor,0.19999999999999998,0.0833333333333333
Skill: XML Encryption,0.19999999999999998,0.0208333333333333
Skill: Disaster Loans,0.19999999999999998,0.0208333333333333
Skill: Glazing Jack,0.19999999999999998,0.0208333333333333
Skill: Ocean Modeling,0.19999999999999998,0.125
Skill: Cloning Vector,0.19999999999999998,0.0208333333333333
Skill: Fog Computing,0.19999999999999998,0.0208333333333333
Skill: Telematic Control Unit,0.19999999999999998,0.0208333333333333
Skill: JdbcTemplate,0.19999999999999998,0.0208333333333333
Skill: App Inventor For Android,0.19999999999999998,0.0416666666666666
Skill: Text Template Transformation Toolkits,0.19999999999999998,0.0416666666666666
Skill: Registered Piano Technician,0.19999999999999998,0.0416666666666666
Skill: Urea Breath Tests,0.19999999999999998,0.0208333333333333
Skill: Swing (Dance),0.19999999999999998,0.0416666666666666
Skill: Standard Of Good Practices,0.19999999999999998,0.0416666666666666
Skill: Glassfish Application Servers,0.19999999999999998,0.0208333333333333
Skill: Foreign Intelligence Surveillance Act,0.19999999999999998,0.0625
Skill: Windows Messaging,0.19999999999999998,0.0625
Skill: Sessionid,0.19999999999999998,0.0416666666666666
Skill: Dark Current,0.19999999999999998,0.0625
Skill: Pixelmator,0.19999999999999998,0.0625
Skill: Internet Suite,0.19999999999999998,0.0208333333333333
Skill: Speaker Recognition,0.19999999999999998,0.0208333333333333
Skill: ShipConstructor (Software),0.19999999999999998,0.0208333333333333
Skill: Communicating Sequential Processes,0.19999999999999998,0.0208333333333333
Skill: Itanium,0.19999999999999998,0.0208333333333333
Skill: Cell Disruption,0.19999999999999998,0.0208333333333333
Skill: Gear Shift,0.19999999999999998,0.0208333333333333
Skill: Medical Surgical Nurses Certification Board,0.19999999999999998,0.0208333333333333
Skill: Specrun,0.19999999999999998,0.0625
Skill: .NET Framework 1,0.19999999999999998,0.0208333333333333
Skill: Limited User Administration,0.19999999999999998,0.1458333333333333
Skill: Highway Traffic Act,0.19999999999999998,0.0416666666666666
Skill: Piezoelectricity,0.19999999999999998,0.25
Skill: Powdered Activated Carbon Treatments,0.19999999999999998,0.0208333333333333
Skill: Certified Trainer Of Special Populations,0.19999999999999998,0.0208333333333333
Skill: Media Independent Interface (Ethernet),0.19999999999999998,0.0625
Skill: Statistical Coupling Analysis,0.19999999999999998,0.0416666666666666
Skill: Adjacency Matrix,0.19999999999999998,0.0208333333333333
Skill: Java Annotation,0.19999999999999998,0.0416666666666666
Skill: Air Conditioning Service Certification,0.19999999999999998,0.0208333333333333
Skill: Drug Validation,0.19999999999999998,0.0208333333333333
Skill: Coal Mining,0.19999999999999998,0.0208333333333333
Skill: RubyMine,0.19999999999999998,0.0208333333333333
Skill: Chemical Dependency Professional Trainee,0.19999999999999998,0.0208333333333333
Skill: Single-Pair High-Speed Digital Subscriber Lines,0.19999999999999998,0.0208333333333333
Skill: On/Off Capacity On Demand,0.19999999999999998,0.0208333333333333
Skill: Standing Rule,0.19999999999999998,0.0416666666666666
Skill: Flash File Systems,0.19999999999999998,0.1875
Skill: Cardiac Advanced Life Support,0.19999999999999998,0.0208333333333333
Skill: SAP Frontend,0.19999999999999998,0.0833333333333333
Skill: IBM System X,0.19999999999999998,0.0208333333333333
Skill: Patient Reassurance,0.19999999999999998,0.0416666666666666
Skill: Oracle Certified Java Programmer,0.19999999999999998,0.0416666666666666
Skill: Vertical Farming,0.19999999999999998,0.1041666666666666
Skill: Underwater Photography,0.19999999999999998,0.0625
Skill: Immunix,0.19999999999999998,0.0208333333333333
Skill: Solar Collectors,0.19999999999999996,0.1666666666666666
Skill: Dump Analyzer,0.19999999999999996,0.0208333333333333
Skill: Gobject,0.19999999999999996,0.0208333333333333
Skill: Ada (Programming Language),0.19999999999999996,0.0833333333333333
Skill: Googlemock,0.19999999999999996,0.0416666666666666
Skill: Geriatric Resource Nurse,0.19999999999999996,0.0208333333333333
Skill: BS 7799 Standard,0.19999999999999996,0.0625
Skill: Audit Trail,0.19999999999999996,0.0208333333333333
Skill: Fixed Platform,0.19999999999999996,0.0208333333333333
Skill: Microsoft Robotics Developer Studio,0.19999999999999996,0.0416666666666666
Skill: Nominal Pipe Size,0.19999999999999996,0.0208333333333333
Skill: Special Use Airspace,0.19999999999999996,0.0208333333333333
Skill: Aerial Refueling,0.19999999999999996,0.0208333333333333
Skill: Borderline Personality Disorder,0.19999999999999996,0.0416666666666666
Skill: X-Ray Absorption Fine Structures,0.19999999999999996,0.1041666666666666
Skill: Reporter Gene,0.19999999999999996,0.0208333333333333
Skill: Wifi Direct,0.19999999999999996,0.1041666666666666
Skill: Ectopic Pregnancy,0.19999999999999996,0.0208333333333333
Skill: Aircraft Handler,0.19999999999999996,0.0208333333333333
Skill: Multer,0.19999999999999996,0.0208333333333333
Skill: Vbulletin,0.19999999999999996,0.0208333333333333
Skill: Colectomy,0.19999999999999996,0.0208333333333333
Skill: AdWorks,0.19999999999999996,0.0416666666666666
Skill: CATS Applicant Tracking System,0.19999999999999996,0.0625
Skill: Fuel Metering,0.19999999999999996,0.0208333333333333
Skill: Content Management Interface,0.19999999999999996,0.0208333333333333
Skill: Xamarin.forms,0.19999999999999996,0.0416666666666666
Skill: Prenatal Nutrition,0.19999999999999996,0.0208333333333333
Skill: Softscape,0.19999999999999996,0.0208333333333333
Skill: Character Encoding,0.19999999999999996,0.0208333333333333
Skill: Web Modeling,0.19999999999999996,0.0416666666666666
Skill: Front Panel Data Port,0.19999999999999996,0.0208333333333333
Skill: Intestate,0.19999999999999996,0.0208333333333333
Skill: Nitro PDF,0.19999999999999996,0.0208333333333333
Skill: Defense Red Switch Networks,0.19999999999999996,0.0625
Skill: SNP Genotyping,0.19999999999999996,0.0208333333333333
Skill: PTC Creo Elements/View,0.19999999999999996,0.0208333333333333
Skill: Acquisition Life Cycle Framework,0.19999999999999996,0.0208333333333333
Skill: Baan Reports,0.19999999999999996,0.0208333333333333
Skill: Developmental Neuropsychological Assessment (NEPSY),0.19999999999999996,0.0416666666666666
Skill: Mining Geology,0.19999999999999996,0.0208333333333333
Skill: Branch.io,0.19999999999999996,0.0208333333333333
Skill: CommunityViz,0.19999999999999996,0.0208333333333333
Skill: Geriatric Syndromes,0.19999999999999996,0.0833333333333333
Skill: Pyrosequencing,0.19999999999999996,0.1041666666666666
Skill: Classical Tibetan,0.19999999999999996,0.0208333333333333
Skill: Click Chemistry,0.19999999999999996,0.0208333333333333
Skill: ACID Pro,0.19999999999999996,0.0208333333333333
Skill: Texture Artist,0.19999999999999996,0.0416666666666666
Skill: Castration,0.19999999999999996,0.0208333333333333
Skill: Artificial Photosynthesis,0.19999999999999996,0.0208333333333333
Skill: Carbon Monoxide Poisoning,0.19999999999999996,0.0208333333333333
Skill: Chromakey,0.19999999999999996,0.0208333333333333
Skill: Control Arm,0.19999999999999996,0.0208333333333333
Skill: Legibility,0.19999999999999996,0.0416666666666666
Skill: Passivity,0.19999999999999996,0.0416666666666666
Skill: AthenaClinicals EHR,0.19999999999999996,0.0208333333333333
Skill: Snipping Tool,0.19999999999999996,0.0208333333333333
Skill: Aikido,0.19999999999999996,0.0208333333333333
Skill: Certified Cardiology Coder,0.19999999999999996,0.0208333333333333
Skill: WinBuilder,0.19999999999999996,0.0208333333333333
Skill: Bond Program Loans,0.19999999999999996,0.0208333333333333
Skill: Mobile Agent,0.19999999999999996,0.0416666666666666
Skill: Literary Publishing,0.19999999999999996,0.0208333333333333
Skill: UIWebView,0.19999999999999996,0.0208333333333333
Skill: Scanline,0.19999999999999996,0.0208333333333333
Skill: Integrated Learning Systems,0.19999999999999996,0.0208333333333333
Skill: Licensed Penetration Tester,0.19999999999999996,0.0208333333333333
Skill: Vehicle Audio,0.19999999999999996,0.0208333333333333
Skill: Plastic Arts,0.19999999999999996,0.0208333333333333
Skill: Corrective Therapy,0.19999999999999996,0.0208333333333333
Skill: Measuring Network Throughput,0.19999999999999996,0.0208333333333333
Skill: Phenology,0.19999999999999996,0.2916666666666667
Skill: Cypher Query Language,0.19999999999999996,0.0208333333333333
Skill: Entrepreneurial Economics,0.19999999999999996,0.1041666666666666
Skill: Oil Terminal,0.19999999999999996,0.0625
Skill: Hydrogen Sulfide,0.19999999999999996,0.0625
Skill: Autoregressive Conditional Heteroskedasticity (Time Series Analysis),0.19999999999999996,0.0208333333333333
Skill: Accredited Business Accountant,0.19999999999999996,0.0416666666666666
Skill: Maintenance/Operations And Transportation,0.19999999999999996,0.0208333333333333
Skill: HELLP Syndrome,0.19999999999999993,0.0416666666666666
Skill: Certified Investment Management Analyst,0.19999999999999993,0.0416666666666666
Skill: Braille Literacy,0.19999999999999993,0.0833333333333333
Skill: Webroot Antivirus With Spy Sweeper,0.19999999999999993,0.1458333333333333
Skill: Certified Senior Broadcast Television Engineer,0.1999999999999999,0.0416666666666666
Skill: Sustainable Tourism,0.1999999999999999,0.0625
Skill: Proximity Ligation Assay,0.1999999999999999,0.0416666666666666
Skill: Adaboost,0.1999999999999999,0.1458333333333333
Skill: Functional Family Therapy,0.1999999999999999,0.0833333333333333
Skill: Professional Certified Coach,0.19999999999999987,0.1458333333333333
Skill: OPNET,0.19989791482497954,1.2291666666666667
Skill: Emotional Disorders,0.1998646089643437,6.125
Skill: Speeds And Feeds,0.19901525970148776,15.020833333333334
Skill: Prior Authorization,0.19896270127923021,21.58333333333333
Skill: Agricultural Biotechnology,0.19734350818787588,0.1458333333333333
Skill: Suspension Training,0.19730410527997244,0.0833333333333333
Skill: Web Crawling,0.19707271735406956,2.5416666666666665
Skill: Trimming,0.19663482506267466,26.02083333333333
Skill: Appreciative Inquiry,0.19655438292772617,0.875
Skill: Current Probes,0.1964895520127251,1.2291666666666667
Skill: Tendinopathy,0.19643901048348247,0.6458333333333334
Skill: Windows Small Business Servers,0.1960688486755538,0.7291666666666666
Skill: Open Source Host-Based Intrusion Detection Systems,0.19588087889393466,1.2083333333333333
Skill: Branching And Merging,0.19508850244894477,3.8333333333333335
Skill: Unit Trusts,0.19505604657653075,0.4166666666666667
Skill: Environmental Insurance,0.19493296705767427,0.875
Skill: Affirmative Defense,0.19484179436002041,0.2708333333333333
Skill: Histochemistry,0.19428513834588074,0.625
Skill: Schematic Editor,0.19385124679242324,0.0416666666666666
Skill: Google Home,0.1937258549442816,0.5833333333333334
Skill: Piping Assembly,0.193615271977502,0.9791666666666666
Skill: Commercial Insurances,0.19326761186913416,4.395833333333333
Skill: Immobilized Whole Cell,0.1931905849857914,0.4583333333333333
Skill: Eye Irrigation,0.19289851963529364,4.479166666666667
Skill: Biophysical Chemistry,0.19283214013325353,0.3958333333333333
Skill: Whole Language,0.19275794481507832,0.1666666666666666
Skill: Serial Peripheral Interface Bus,0.19247743528347433,0.5833333333333334
Skill: Object-Role Modeling,0.19196854411747893,0.1666666666666666
Skill: Part-of-Speech Tagging,0.19120223810047624,0.5416666666666666
Skill: Accounts Payable Workflow Systems,0.19080614762069104,0.375
Skill: Polymer Characterization,0.19078280711275702,0.4375
Skill: Water Heaters,0.19067659282120258,45.75
Skill: SAS Macros,0.19063696696225713,10.520833333333334
Skill: Deep Diving,0.19062167922190246,0.5833333333333334
Skill: Nvidia CUDA,0.1905823145681765,9.354166666666666
Skill: Photo Story,0.1905650607984376,0.125
Skill: Ssrs 2005,0.18999311260878915,0.0833333333333333
Skill: Network Traffic Analysis,0.18996978345542267,6.229166666666667
Skill: Positive End-Expiratory Pressure,0.18995965508008064,3.5625
Skill: Fluentvalidation,0.18992222376598109,0.5625
Skill: Alembic (Data Migration Tool),0.18970445050444484,0.4791666666666667
Skill: Learning Aids,0.18933280312362014,2.0416666666666665
Skill: Price Checks,0.18889366216123546,48.0625
Skill: ISO 14971 Standard,0.18887994819531967,17.208333333333332
Skill: Atherosclerosis,0.18876646086782908,0.1458333333333333
Skill: Data Cube,0.1885732038125792,0.5
Skill: Wildfire Management,0.188489040519699,0.0416666666666666
Skill: Modernizr,0.18828345622032672,0.8541666666666666
Skill: Employers Liability,0.18798486890259591,0.2291666666666666
Skill: Security Implementation,0.18777715453989605,10.145833333333334
Skill: Core Drills,0.187533771036113,1.2083333333333333
Skill: Oracle Discoverer,0.1874555938781284,2.0
Skill: Retrofitting,0.1873170784780929,0.0625
Skill: Hotfix,0.1872603241497222,6.1875
Skill: Session Description Protocol Security Descriptions (SDES),0.1868655784894823,1.25
Skill: OpenManage,0.1867772832368107,0.2916666666666667
Skill: Silk Test (Software),0.18651652184064157,0.6666666666666666
Skill: Road Traffic Controls,0.18648776047166402,2.0416666666666665
Skill: Pedicure,0.18638671561656586,12.9375
Skill: Coagulation,0.18636186174854624,17.041666666666668
Skill: Digital Content Optimization,0.1859447927844569,0.1666666666666666
Skill: Window Tinting,0.18571941176609452,0.9166666666666666
Skill: Color Rendering,0.18527380301646185,0.3125
Skill: Dietetic Technician Registered (DTR/NDTR),0.18464215043970503,2.625
Skill: Series 27 Financial And Operations Principal License,0.18447517661608515,0.2708333333333333
Skill: Splunk Development,0.18410563390519574,1.125
Skill: Shopping Lists,0.18358424631302442,4.75
Skill: GROningen MAchine For Chemical Simulations (GROMACS),0.18355650303071985,0.0416666666666666
Skill: EViews,0.1831471785137351,1.2708333333333333
Skill: Institute Of Inspection Cleaning And Restoration Certification,0.18271294533293972,2.2291666666666665
