,July 2023 actual,July 2025 weighted predicted,Percentage Point change,Percentage change,Model Variance,Mean Salary,Most common occ,2nd most common occ,3rd most common occ,4th most common occ,5th most common occ,Most common ind,2nd most common ind,3rd most common ind,4th most common ind,5th most common ind,Monthly average obs,Prediction std dev,Number of Models,Average RMSE
Test Planning,0.0050333021555896,0.00492526478328553,-0.00010803737230407045,-2.1464511560088324,High,106687.5095712098,15-1200,13-1000,17-2000,99-9000,15-2000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Insurance Carriers and Related Activities,Computer and Electronic Product Manufacturing,1694.3833333333334,0.0013632560679284291,33.0,0.0675504398569047
Test Strategy,0.0003884014970998,0.00045854881223476255,7.014731513496256e-05,18.060516156285093,High,111254.96868686868,15-1200,13-1000,11-9000,17-2000,11-3000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Insurance Carriers and Related Activities,Computer and Electronic Product Manufacturing,210.55,0.0001467412363361358,19.0,0.28813949208869494
Test Tools,0.0007912281574777,0.0008710816148578547,7.985345738015476e-05,10.092342723837575,Medium,107067.75219084712,15-1200,11-9000,17-2000,13-1000,99-9000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,337.43333333333334,0.00014241717344638482,19.0,0.4186916045025176
Test-Driven Development (TDD),0.0020239042352232,0.0021147088588194395,9.080462359623964e-05,4.486606728515766,High,122965.27328316086,15-1200,11-9000,99-9000,13-1000,17-2000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,1081.5833333333333,0.0009633510208803182,19.0,0.09424387692719548
Testability,0.0010528299336144,0.0010237180044585091,-2.911192915589075e-05,-2.7651122205415013,Medium,121515.36465892596,15-1200,13-1000,17-2000,11-9000,15-2000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Credit Intermediation and Related Activities,Publishing Industries (except Internet),378.28333333333336,0.00018684791551151992,29.0,0.19335028702829862
Textiles,0.0013145090089181,0.0012305744191784685,-8.39345897396314e-05,-6.385242639661583,Medium,58801.811598224194,41-2000,15-1200,27-1000,51-6000,99-9000,Unclassified Industry,Clothing and Clothing Accessories Stores,"Professional, Scientific, and Technical Services","Sporting Goods, Hobby, Musical Instrument, and Book Stores",Administrative and Support Services,399.4666666666666,0.00014784210881091332,29.0,0.09827962123463777
Therapeutic Interventions,0.0017530982112456,0.005457417961257669,0.003704319750012069,211.30132506267861,High,81860.20338983051,29-1000,21-1000,29-2000,11-9000,99-9000,Ambulatory Health Care Services,Unclassified Industry,Social Assistance,Hospitals,Educational Services,341.56666666666666,0.004515989741429724,29.0,0.17051368228707114
Therapeutic Procedures,0.0015185221821385,0.0021412046242441514,0.0006226824421056514,41.00581798737652,High,104698.31777108432,29-1000,29-2000,31-1100,31-9000,99-9000,Ambulatory Health Care Services,Hospitals,Educational Services,Unclassified Industry,Nursing and Residential Care Facilities,330.28333333333336,0.0015252964853896321,29.0,0.17954358014566996
Therapeutic Relationship,0.0020928199772699,0.009184942786385986,0.007092122809116086,338.8787801217291,High,60322.58125,29-1000,29-2000,99-9000,11-9000,21-1000,Hospitals,Ambulatory Health Care Services,Unclassified Industry,Nursing and Residential Care Facilities,Educational Services,345.78333333333336,0.007101412697255815,29.0,0.20384790970636668
Third-Party Logistics,0.0009616312421993,0.0010384999776589516,7.686873545965163e-05,7.993577172456345,High,70509.72446043165,11-3000,41-4000,13-1000,43-5000,11-1000,Unclassified Industry,Support Activities for Transportation,"Professional, Scientific, and Technical Services",Truck Transportation,Administrative and Support Services,348.76666666666665,0.00026374989295457836,21.0,0.16188484977111417
Thought Leadership,0.0082428844593066,0.008215849190149645,-2.703526915695531e-05,-0.3279831142899405,High,132644.25886691778,15-1200,11-2000,11-9000,13-1000,11-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,2889.4666666666667,0.0024985413344623644,29.0,0.1104768029436135
Three-Phase,0.0011562012629195,0.0012610041548132445,0.0001048028918937446,9.064415967606624,High,62306.777442094666,49-9000,17-3000,47-2000,17-2000,99-9000,Administrative and Support Services,Unclassified Industry,"Professional, Scientific, and Technical Services",Food Manufacturing,Specialty Trade Contractors,281.4833333333333,0.0005406213788738976,22.0,0.5518759574567216
Tiling,0.0007820255708572,0.0008616834563906635,7.965788553346341e-05,10.18609729681194,High,44814.10376775788,49-9000,47-2000,37-2000,99-9000,47-3000,Unclassified Industry,Accommodation,Administrative and Support Services,Construction of Buildings,Hospitals,203.7,0.00030133977273571626,29.0,0.48340208253230205
Time Management,0.0666034178482199,0.0709907647909495,0.004387346942729603,6.587269969730035,High,56706.89005925603,13-1000,15-1200,41-4000,11-9000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Hospitals,Ambulatory Health Care Services,20975.016666666663,0.03618601710109884,33.0,0.1199598355322455
Timelines,0.0121853279740911,0.012922843739020109,0.0007375157649290084,6.052490064257129,High,95373.37237263985,15-1200,13-1000,11-9000,11-2000,11-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Chemical Manufacturing,Insurance Carriers and Related Activities,3715.5,0.003363454113705148,33.0,0.06115157995670408
Tires,0.0025966212580672,0.005582820013401629,0.0029861987553344294,115.00324685615537,High,42536.75627561475,49-3000,53-3000,49-1000,41-1000,53-7000,Motor Vehicle and Parts Dealers,Unclassified Industry,Truck Transportation,Repair and Maintenance,Rental and Leasing Services,556.5166666666667,0.003157210272309236,19.0,0.2651321627181485
Toileting,0.0038978374830561,0.004319187646892994,0.0004213501638368946,10.809844321845224,High,36927.03209850558,31-1100,25-9000,25-2000,29-2000,99-9000,Unclassified Industry,Nursing and Residential Care Facilities,Administrative and Support Services,Ambulatory Health Care Services,Educational Services,1180.35,0.0021102620980997682,23.0,0.176262237223866
Tooling,0.0068293836718314,0.007613451789691669,0.000784068117860269,11.480803474173674,Medium,72574.46016323358,15-1200,51-9000,51-4000,17-2000,17-3000,Administrative and Support Services,Unclassified Industry,"Professional, Scientific, and Technical Services",Fabricated Metal Product Manufacturing,Machinery Manufacturing,1920.7833333333333,0.001627131016791363,30.0,0.056594138855626995
Top Secret-Sensitive Compartmented Information (TS/SCI Clearance),0.0008681287167009,0.0013047886857369547,0.0004366599690360547,50.29898915168578,High,107266.1514004542,15-1200,99-9000,11-9000,15-2000,13-1000,"Professional, Scientific, and Technical Services",Computer and Electronic Product Manufacturing,Unclassified Industry,Personal and Laundry Services,"Justice, Public Order, and Safety Activities",210.38333333333333,0.0017179214678721712,29.0,0.6538483396001424
Total Cost Of Ownership,0.0007890050885019,0.0009839359166755942,0.00019493082817369418,24.705902536549328,High,112878.03783231085,11-3000,13-1000,15-1200,11-2000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,"Merchant Wholesalers, Durable Goods",Food Manufacturing,229.15,0.0009657384684471222,27.0,0.4467880608118334
Tracheotomy,0.0008673863939108,0.0012765976458023942,0.0004092112518915942,47.177504139369354,High,70485.4953732264,29-1000,29-2000,31-1100,11-9000,25-2000,Unclassified Industry,Ambulatory Health Care Services,Administrative and Support Services,Hospitals,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",219.55,0.0006628424311672098,29.0,0.3065905739149255
Training And Development,0.0232241250774233,0.021002270496068103,-0.0022218545813551954,-9.567010916226554,Medium,69046.79032330189,11-9000,11-3000,41-1000,13-1000,11-1000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Food Services and Drinking Places,Educational Services,6459.633333333333,0.003961855792490862,33.0,0.05069441206771556
Training Documentation,0.0006776537391634,0.0010808124990256613,0.00040315875986226125,59.4933277222055,High,84606.34740651387,15-1200,13-1000,11-9000,11-3000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Insurance Carriers and Related Activities,221.0,0.001184698732138908,19.0,1.0279875337089888
Training Records Management,0.0006695759958918,0.0006742551589260028,4.679163034202838e-06,0.6988247880616925,Low,56800.51677018633,13-1000,11-9000,11-3000,99-9000,19-5000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Food Services and Drinking Places,Chemical Manufacturing,213.6,3.193181043316751e-05,19.0,2.0325327246716713
Transact-SQL,0.0012485787202302,0.0015157840058107616,0.00026720528558056155,21.400756015711767,High,113365.0382387022,15-1200,15-2000,99-9000,13-1000,11-9000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,"Merchant Wholesalers, Nondurable Goods",Insurance Carriers and Related Activities,461.0833333333333,0.0010467096916665418,26.0,0.08319192710457407
Transaction Processing (Business),0.0005707173104036,0.0004265093141384299,-0.00014420799626517006,-25.267850411474118,High,64388.203,99-9000,41-3000,11-3000,13-2000,43-3000,Credit Intermediation and Related Activities,"Professional, Scientific, and Technical Services",Unclassified Industry,Real Estate,Administrative and Support Services,213.65,0.00022222905533383612,27.0,0.6879953109559972
Transcribing,0.0064876069902888,0.0038345209677200934,-0.0026530860225687063,-40.89467852383892,Medium,75856.58301412498,29-2000,29-1000,43-6000,31-9000,43-9000,Unclassified Industry,Administrative and Support Services,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",Hospitals,1426.7333333333331,0.0005615940488179484,9.0,0.6285413551906313
Transformers (Electrical),0.00108937033776,0.0008015153255371682,-0.00028785501222283174,-26.423981105886263,High,62832.31968948483,17-2000,17-3000,47-2000,49-9000,15-1200,Administrative and Support Services,Unclassified Industry,"Professional, Scientific, and Technical Services",Utilities,Computer and Electronic Product Manufacturing,266.5,0.0003402265772409709,23.0,0.24322473269656
Transitional Care,0.0012720152480073,0.001036331557833719,-0.00023568369017358103,-18.52836988729466,Medium,66445.93007360672,29-1000,11-9000,21-1000,29-2000,31-1100,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Nursing and Residential Care Facilities,Administrative and Support Services,292.05,0.00023619287750018813,19.0,0.6270090759689487
Transmission,0.0021923164520304,0.001987001169952619,-0.0002053152820777806,-9.36522106047369,High,62496.20239179955,49-3000,53-3000,17-3000,49-9000,17-2000,Truck Transportation,Unclassified Industry,Administrative and Support Services,Motor Vehicle and Parts Dealers,Plastics and Rubber Products Manufacturing,658.6,0.0011546720828352417,29.0,0.08514646104327359
Transportation Management Systems,0.0005819895747482,0.0005618880485245734,-2.010152622362654e-05,-3.4539323547717395,Medium,69283.88046875,15-1200,13-1000,43-5000,11-3000,41-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Truck Transportation,Support Activities for Transportation,Administrative and Support Services,200.16666666666663,5.861461529415701e-05,19.0,0.8790224821422851
Trauma Care,0.0053252627021203,0.011998837453974075,0.006673574751853775,125.31916499061413,High,75502.72984120437,29-1000,21-1000,11-9000,29-2000,99-9000,Unclassified Industry,Hospitals,Administrative and Support Services,Educational Services,Ambulatory Health Care Services,1101.25,0.010473780134524017,29.0,0.18297144371591592
Travel Arrangements,0.003089472679102,0.00266552456709041,-0.00042394811201159005,-13.722345398270901,High,51120.47030346821,43-6000,13-1000,43-9000,43-4000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Educational Services,Administrative and Support Services,Real Estate,1143.9166666666667,0.0008370087610529752,30.0,0.05280501405485364
Travel Nursing,0.0004379059055221,0.0006443202570759247,0.00020641435155382466,47.136690542623306,High,131044.91438979964,29-1000,11-9000,29-2000,29-9000,21-1000,Administrative and Support Services,Unclassified Industry,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",Insurance Carriers and Related Activities,450.9,0.0008220555647414365,12.0,0.025322776306654422
Treasury Management,0.0014430572689549,0.0014851839335676186,4.212666461271856e-05,2.9192649189333837,High,131558.5733766234,13-2000,41-3000,11-3000,11-2000,99-9000,Credit Intermediation and Related Activities,Unclassified Industry,"Professional, Scientific, and Technical Services",Insurance Carriers and Related Activities,Administrative and Support Services,382.51666666666665,0.0006073056434113966,29.0,0.4558240830483089
Treatment Planning,0.0163654442778467,0.021298780637425768,0.004933336359579068,30.14483613046267,High,74716.91745981721,29-1000,21-1000,29-2000,11-9000,31-2000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,Social Assistance,Nursing and Residential Care Facilities,3726.4666666666662,0.005410800588611873,20.0,0.04772796834938394
Trend Analysis,0.0013813779714877,0.0012420610592247196,-0.00013931691226298044,-10.085357891797027,Medium,88407.69816272966,15-1200,13-2000,13-1000,11-9000,11-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Educational Services,451.2166666666666,0.00021357831313916883,30.0,0.0663694909275579
Triage,0.0065995468341337,0.008061812257790785,0.001462265423657085,22.157058058805816,High,83944.19934372437,15-1200,29-1000,29-2000,11-9000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Ambulatory Health Care Services,Hospitals,1810.4333333333332,0.0022575754947475107,19.0,0.1768043931172354
Troubleshooting (Problem Solving),0.0578488705801351,0.05751054008128246,-0.0003383304988526445,-0.5848523842552334,Medium,65568.73791217501,15-1200,49-9000,17-3000,99-9000,17-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Computer and Electronic Product Manufacturing,17463.15,0.007668179673245216,32.0,0.09579586561310913
Truck Driving,0.0072358829911709,0.0038974522860170495,-0.00333843070515385,-46.13715712688204,High,74775.1439811076,53-3000,53-7000,99-9000,43-5000,35-1000,Truck Transportation,Unclassified Industry,Support Activities for Transportation,"Merchant Wholesalers, Nondurable Goods",Administrative and Support Services,3160.2,0.002373395686098416,26.0,0.07640056282924368
Truckload Shipping,0.0006742419351445,0.000803118880021965,0.000128876944877465,19.114347263174125,High,67453.81179531656,53-3000,41-4000,43-5000,11-3000,13-1000,Truck Transportation,Unclassified Industry,Support Activities for Transportation,Couriers and Messengers,Administrative and Support Services,245.81666666666663,0.0005611641128478292,29.0,0.38959328259943066
Trustworthiness,0.002920968017625,0.0032179551048717365,0.0002969870872467366,10.167420028385413,Medium,50222.9275,41-2000,11-9000,15-1200,35-3000,43-4000,Unclassified Industry,Motor Vehicle and Parts Dealers,Administrative and Support Services,"Professional, Scientific, and Technical Services",Food Services and Drinking Places,908.0166666666668,0.0007685570859368655,32.0,0.13112198780789952
Truth In Lending Act,0.0009796886286467,0.0003815017016252753,-0.0005981869270214248,-61.05888233567992,High,129836.29838709676,41-3000,13-2000,11-3000,43-4000,99-9000,Credit Intermediation and Related Activities,Unclassified Industry,Insurance Carriers and Related Activities,"Professional, Scientific, and Technical Services",Administrative and Support Services,428.01666666666665,0.0003097933543431874,14.0,0.1660513229627092
Turnaround Time,0.0007098038762637,0.0011023831921585158,0.00039257931589481584,55.30813919491309,High,59546.21357142857,29-2000,35-3000,11-9000,13-1000,15-1200,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Hospitals,Food Services and Drinking Places,200.96666666666667,0.0006409598195870404,27.0,0.4948804496848809
Two-Way Radios,0.0011171734289478,0.0014471292418312526,0.00032995581288345266,29.534878321821406,High,40537.64711600778,43-4000,33-9000,53-3000,43-5000,43-6000,Unclassified Industry,Accommodation,Administrative and Support Services,Management of Companies and Enterprises,Educational Services,258.56666666666666,0.0013369851754525333,27.0,0.6717484677920755
TypeScript,0.0020292925880806,0.002742623198885939,0.0007133306108053389,35.15168857340776,High,134867.81569343066,15-1200,17-2000,11-9000,99-9000,51-9000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Credit Intermediation and Related Activities,Publishing Industries (except Internet),657.6666666666666,0.001359687285743276,19.0,0.15220442020538932
Typing,0.0101903351948352,0.01058820246889122,0.0003978672740560206,3.904359046576534,Medium,41775.15925677376,43-4000,43-6000,29-2000,43-9000,99-9000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Hospitals,Ambulatory Health Care Services,3693.733333333333,0.002646626777442487,28.0,0.12560748074868472
Typography,0.0006583573886334,0.00047960187142342503,-0.000178755517209975,-27.151744674884064,High,79855.1909650924,27-1000,15-1200,99-9000,27-3000,13-1000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Publishing Industries (except Internet),313.3,0.00034604867744008553,25.0,0.09584618316641379
Underwriting,0.0075256228122151,0.006672479940162771,-0.0008531428720523291,-11.336508530132061,Medium,98122.16229905307,13-2000,41-4000,13-1000,99-9000,43-4000,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",2629.15,0.0011476841491744796,29.0,0.060665623113167415
Unified Modeling Language,0.0007439620739634,0.0006581414574847558,-8.582061647864419e-05,-11.53561713454579,High,108587.643081761,15-1200,13-1000,99-9000,15-2000,11-2000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Computer and Electronic Product Manufacturing,Health and Personal Care Stores,201.88333333333333,0.00025132341601733025,29.0,0.38680461710687464
Unit Testing,0.0044778034920118,0.003464002104327113,-0.0010138013876846872,-22.640595762928484,High,119073.49364482636,15-1200,13-1000,99-9000,15-2000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,1862.6333333333332,0.0012274835273812762,15.0,0.22308877455723727
Unix,0.0035894934009709,0.002095691424911033,-0.0014938019760598674,-41.615955489869904,High,116078.88217131476,15-1200,99-9000,15-2000,13-1000,17-2000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Credit Intermediation and Related Activities,Educational Services,1649.15,0.000889275162362168,19.0,0.052653908999917426
Unix Shell,0.0006373782271143,0.0006827592634974439,4.538103638314394e-05,7.11995396965542,High,119402.55653526972,15-1200,99-9000,15-2000,13-1000,17-2000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,287.3666666666667,0.00019584278363361346,19.0,0.551830288212671
Unpacking,0.0022791781615081,0.0020981297791116517,-0.00018104838239644833,-7.943581833754109,Medium,33740.6158625731,29-2000,99-9000,53-7000,41-1000,41-2000,Health and Personal Care Stores,General Merchandise Stores,Clothing and Clothing Accessories Stores,Unclassified Industry,Administrative and Support Services,698.6833333333333,0.0002745681569610831,9.0,0.16525497769898187
Unstructured Data,0.0006438621894826,0.0006485855709682356,4.723381485635604e-06,0.7336013145035365,High,118412.0467571644,15-1200,15-2000,99-9000,13-1000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Insurance Carriers and Related Activities,Administrative and Support Services,Credit Intermediation and Related Activities,301.71666666666664,0.00020594088992008928,19.0,0.4399845097317278
Upholstery,0.0009868173272705,0.0009692139852149781,-1.760334205552197e-05,-1.7838501178543507,Medium,36757.01602415235,37-2000,49-3000,49-9000,53-7000,51-6000,Administrative and Support Services,Unclassified Industry,Accommodation,Repair and Maintenance,General Merchandise Stores,352.9833333333333,0.00022647584544825523,19.0,0.5368802931697149
Upselling,0.0046438116753215,0.004417372388361459,-0.00022643928696004182,-4.8761513771844545,Low,49722.69388940521,41-4000,43-4000,41-2000,35-3000,11-2000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Accommodation,Food Services and Drinking Places,1561.3,0.00034123075507550905,19.0,0.1378004271338665
Urgent Care,0.0032578133453693,0.007296748981376014,0.004038935636006714,123.9768890304201,High,86163.39672131148,29-1000,29-2000,31-9000,11-9000,43-6000,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Administrative and Support Services,"Professional, Scientific, and Technical Services",544.0166666666667,0.0060836189166462535,16.0,0.29272107002729963
Urology,0.0019007524783273,0.0043814054401315845,0.0024806529618042845,130.5089952578838,High,116982.70630530974,29-1000,29-2000,31-9000,31-1100,41-4000,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Administrative and Support Services,Educational Services,372.81666666666666,0.004119061246203512,17.0,0.6566803978712694
Usability,0.0021415146190077,0.0016871089993685186,-0.0004544056196391813,-21.218889453565176,High,108465.33254637435,15-1200,13-1000,11-2000,27-1000,99-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Educational Services,952.9,0.0005714266369321965,19.0,0.2277434506616459
Usability Testing,0.0009377912147351,0.0006785772000748729,-0.00025921401466022715,-27.6409088278192,High,108207.24350649353,15-1200,11-2000,27-1000,13-1000,99-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,465.75,0.0002827566362805155,17.0,0.24711527796460245
Use Tax,0.0008716016681025,0.0008120502201356455,-5.95514479668545e-05,-6.832415557039901,High,76135.8873015873,13-2000,11-3000,43-3000,99-9000,11-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,"Merchant Wholesalers, Durable Goods",Real Estate,238.61666666666667,0.0012211344567929028,22.0,0.5488668173461991
User Acceptance Testing (UAT),0.0019097129721681,0.0028455616690371433,0.0009358486968690433,49.00467821646375,High,107286.9153543307,15-1200,13-1000,15-2000,99-9000,11-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,774.4833333333333,0.0011760441228016079,29.0,0.1656543981584849
User Accounts,0.0005445265873607,0.0004955064295388878,-4.902015782181225e-05,-9.002344230685063,Medium,69771.10816062176,15-1200,99-9000,41-4000,11-2000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Educational Services,Computer and Electronic Product Manufacturing,202.13333333333333,0.00011246490822470534,29.0,0.25616697867061955
User Experience (UX),0.0054869120185116,0.004197197366284572,-0.0012897146522270284,-23.505291279973562,High,112782.65993449782,15-1200,11-2000,27-1000,13-1000,99-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,2610.483333333333,0.002250999249369948,18.0,0.17883508788459335
User Experience (UX) Design,0.0015494638983804,0.001335978352476644,-0.00021348554590375603,-13.778026459790702,High,114540.76945412312,15-1200,27-1000,11-2000,99-9000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Educational Services,806.7833333333333,0.0006476241043101608,19.0,0.24245210359676073
User Interface (UI),0.0029352525169312,0.0021926334686803027,-0.0007426190482508971,-25.300005500968066,High,110503.92100283822,15-1200,27-1000,11-2000,13-1000,99-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,1561.8666666666666,0.0008683780391265406,18.0,0.18702001371257698
User Interface (UI) Design,0.001034250307695,0.0009125505619205147,-0.0001216997457744852,-11.766952822640535,High,108461.37403100776,15-1200,27-1000,13-1000,99-9000,11-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Publishing Industries (except Internet),522.1,0.0002584423318216114,19.0,0.2152468125690216
User Requirements Documents,0.001566283116124,0.0017554179766586591,0.00018913486053465903,12.075394198381025,Medium,103633.3344404701,15-1200,13-1000,15-2000,99-9000,11-9000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Food and Beverage Stores,Insurance Carriers and Related Activities,640.3666666666667,0.00026921695618591286,19.0,0.19675426143458544
User Research,0.000859001758709,0.0010167864107593657,0.00015778465205036575,18.368373574403556,Medium,118074.2532,15-1200,27-1000,11-2000,99-9000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Publishing Industries (except Internet),Insurance Carriers and Related Activities,441.26666666666665,0.00013201747976027072,9.0,0.41218462571920045
User Story,0.0032882449993335,0.0029376971500653833,-0.00035054784926811687,-10.660636580886461,High,114433.36644486692,15-1200,13-1000,11-2000,11-1000,99-9000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,1323.2333333333331,0.0013577026788393557,19.0,0.1524054311006552
User-Centered Design,0.0004278838165225,0.0005085191883325694,8.06353718100694e-05,18.84515578677635,High,120946.24545454544,15-1200,27-1000,11-2000,17-2000,13-1000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,252.26666666666668,0.00018239303691433673,10.0,0.32559272271221384
Utilization Management,0.0025928500600715,0.003343172983002344,0.000750322922930844,28.938153211611212,High,87490.67449027975,29-1000,11-9000,21-1000,29-2000,99-9000,Insurance Carriers and Related Activities,Hospitals,Unclassified Industry,Ambulatory Health Care Services,Administrative and Support Services,749.5666666666667,0.002667375908188283,21.0,0.198245121454665
Vaccination Administration,0.0008192896817975,0.0007321508263686236,-8.713885542887645e-05,-10.635902949210356,High,53988.26060191519,31-9000,29-1000,29-2000,49-9000,11-9000,Health and Personal Care Stores,Ambulatory Health Care Services,Unclassified Industry,Hospitals,"Professional, Scientific, and Technical Services",223.51666666666668,0.0002953436010602591,19.0,0.17171308261853413
Valid Driver's License,0.0831264003431369,0.0808153567904262,-0.0023110435527106954,-2.7801559350229947,Medium,46969.10002349624,53-3000,11-9000,41-4000,49-9000,31-1100,Unclassified Industry,Administrative and Support Services,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",Motor Vehicle and Parts Dealers,26247.866666666665,0.010103966616047129,23.0,0.02665356961054406
Value Creation,0.0011288128945255,0.0008002983172704695,-0.00032851457725503047,-29.102659869341995,High,113572.51880877744,11-3000,11-9000,11-2000,15-1200,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Plastics and Rubber Products Manufacturing,Chemical Manufacturing,292.68333333333334,0.00044157623222093855,27.0,0.548509041402529
Value Engineering,0.0012501770438113,0.002376712202084619,0.001126535158273319,90.11004992052604,High,103802.76338432122,13-1000,11-9000,17-2000,11-3000,11-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Construction of Buildings,Specialty Trade Contractors,333.5,0.0035775855111190545,29.0,0.17883515915686057
Value Propositions,0.0067243087273745,0.005962613253770425,-0.000761695473604075,-11.327491114487811,Medium,106356.62819272446,11-2000,41-4000,15-1200,11-9000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Computer and Electronic Product Manufacturing,2491.366666666667,0.0013630384184586178,19.0,0.16578531310176828
Value-Added Services,0.0006411513408088,0.0005290001250486104,-0.00011215121576018956,-17.492159591947974,High,68484.87446197991,41-4000,49-9000,11-2000,15-1200,41-2000,General Merchandise Stores,Unclassified Industry,"Professional, Scientific, and Technical Services","Merchant Wholesalers, Nondurable Goods",Administrative and Support Services,288.7,0.0002605059853903657,14.0,0.5362189528826721
Valves (Piping),0.0031414791569258,0.005362282152598578,0.002220802995672778,70.69290880942911,High,57748.22575143893,49-9000,17-3000,51-9000,17-2000,47-2000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Chemical Manufacturing,Fabricated Metal Product Manufacturing,799.3833333333333,0.004124095035938052,29.0,0.2190699395445264
Variance Analysis,0.0020084715142198,0.0019218927416013135,-8.657877261848647e-05,-4.310679638994949,High,89222.76969320067,13-2000,11-3000,13-1000,99-9000,11-9000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Chemical Manufacturing,Real Estate,713.4166666666666,0.00048716626250423474,33.0,0.0826279172502135
