,July 2023 actual,July 2025 weighted predicted,Percentage Point change,Percentage change,Model Variance,Mean Salary,Most common occ,2nd most common occ,3rd most common occ,4th most common occ,5th most common occ,Most common ind,2nd most common ind,3rd most common ind,4th most common ind,5th most common ind,Monthly average obs,Prediction std dev,Number of Models,Average RMSE
Prioritization,0.0794163724172569,0.07997395358811978,0.0005575811708628808,0.7020985143130517,Medium,62539.27823621244,15-1200,13-1000,11-9000,99-9000,11-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Hospitals,Credit Intermediation and Related Activities,2545.5138888888887,0.014050192339452778,30.0,0.07505927170739862
Proactivity,0.0233435184478491,0.023241728801320884,-0.00010178964652821434,-0.43605100386053147,Low,54280.47141580113,11-9000,13-1000,15-1200,99-9000,41-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Food Services and Drinking Places,Administrative and Support Services,Educational Services,716.2083333333334,0.002064583030331604,30.0,0.05452430204081539
Problem Solving,0.1698057359041624,0.17273869734187952,0.0029329614377171243,1.7272452088264407,Low,67790.77347976794,15-1200,13-1000,11-9000,99-9000,11-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,5407.722222222223,0.013489061773091896,22.0,0.05515641303346889
Process Improvement,0.0506639975750494,0.06670332001618491,0.016039322441135512,31.658225187177948,Medium,85797.31655764226,15-1200,13-1000,11-3000,11-9000,13-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Hospitals,Insurance Carriers and Related Activities,1313.6805555555557,0.012431957049005118,30.0,0.054876098376773264
Procurement,0.0161194968881002,0.020122642691459375,0.004003145803359174,24.834185776073394,Medium,86956.33618735084,13-1000,11-3000,11-9000,15-1200,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,"Merchant Wholesalers, Nondurable Goods",450.59722222222223,0.0050202747332792575,34.0,0.08033626864831792
Product Demonstration,0.0113707989763537,0.010232717160249167,-0.0011380818161045338,-10.008811328660785,Low,68154.20381572825,41-4000,41-2000,41-9000,11-2000,15-1200,"Professional, Scientific, and Technical Services",Unclassified Industry,Health and Personal Care Stores,Publishing Industries (except Internet),Administrative and Support Services,334.27777777777777,0.0007158687349963482,22.0,0.2994587387008986
Product Knowledge,0.0376121660795771,0.03601015577177306,-0.0016020103078040401,-4.259287551837942,Low,51813.29344203044,41-2000,41-1000,41-4000,11-2000,43-4000,Unclassified Industry,Clothing and Clothing Accessories Stores,Credit Intermediation and Related Activities,Food and Beverage Stores,General Merchandise Stores,1221.0416666666667,0.002436820205573117,18.0,0.27425243420689815
Product Lining,0.0088995669519197,0.008590349990472602,-0.00030921696144709833,-3.4745169413035093,Low,86647.38949235203,11-2000,41-4000,15-1200,11-9000,13-1000,Unclassified Industry,"Professional, Scientific, and Technical Services","Merchant Wholesalers, Durable Goods",Computer and Electronic Product Manufacturing,Administrative and Support Services,304.84722222222223,0.00039329116146245136,10.0,0.09690680429850862
Product Management,0.0126241466033944,0.012786773389036681,0.00016262678564228118,1.288220033808494,Low,120587.1818616005,11-2000,15-1200,13-1000,11-9000,99-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,433.94444444444446,0.0010382352808451542,16.0,0.2301078842651938
Product Marketing,0.0053939706810409,0.006602744736005362,0.001208774054964462,22.409726089412096,Medium,108455.37976190475,11-2000,13-1000,15-1200,11-9000,41-4000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Publishing Industries (except Internet),"Data Processing, Hosting, and Related Services",201.19444444444449,0.0014647725558038698,27.0,0.14643000635435263
Professionalism,0.0708839973936601,0.06640970099229918,-0.004474296401360919,-6.312138939502166,Medium,47962.70063508776,43-4000,11-9000,41-2000,13-1000,99-9000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Educational Services,Ambulatory Health Care Services,2453.833333333333,0.00860041258648686,34.0,0.07287619977315078
Profit And Loss (P&L) Management,0.0235470321619208,0.02257410215269309,-0.0009729300092277092,-4.131858327356803,Medium,82890.08757349616,11-9000,13-2000,41-1000,11-3000,11-2000,Unclassified Industry,Administrative and Support Services,Food Services and Drinking Places,"Professional, Scientific, and Technical Services",Credit Intermediation and Related Activities,639.8611111111111,0.005251903744726525,30.0,0.20362282420404187
Program Management,0.0111040341488297,0.012380085892858318,0.0012760517440286168,11.491785119943144,Medium,91497.82348774614,11-9000,15-1200,13-1000,11-2000,11-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Educational Services,Social Assistance,310.8611111111111,0.0021832833547901277,30.0,0.04822270226664638
Project Management,0.0892802774002099,0.09986619565081138,0.010585918250601484,11.856950447352213,Medium,93217.3407904723,15-1200,13-1000,11-9000,11-2000,11-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Educational Services,2647.375,0.02413259703834623,30.0,0.07636206148659372
Proofreading,0.0110235715837477,0.01431998737763526,0.0032964157938875586,29.90333730628228,High,53491.1764127227,43-6000,27-3000,13-1000,99-9000,11-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Ambulatory Health Care Services,336.6111111111111,0.008910579945441012,34.0,0.08231694303352328
Public Accounting,0.0303836336191661,0.07051397495425099,0.04013034133508489,132.0788087365908,High,102324.35992069544,13-2000,11-3000,15-1200,11-9000,99-9000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",Real Estate,731.9722222222222,0.038237751852633096,27.0,0.11002300629933191
Public Relations,0.0089178811624679,0.00847963265058927,-0.0004382485118786285,-4.9142672333766475,High,53825.15715552928,11-2000,11-9000,27-3000,13-1000,99-9000,Unclassified Industry,Educational Services,Administrative and Support Services,"Professional, Scientific, and Technical Services",Ambulatory Health Care Services,367.27777777777777,0.0036863085956776913,32.0,0.06845075008674878
Public Speaking,0.0052026300511319,0.0035427160019401403,-0.0016599140491917594,-31.905286996730116,High,67448.6415109536,11-9000,11-2000,13-1000,15-1200,41-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Educational Services,Administrative and Support Services,Ambulatory Health Care Services,219.55555555555557,0.0015080176415570776,29.0,0.10771097270171749
Punctuality,0.0057275365366732,0.004968480095636935,-0.0007590564410362649,-13.25275598289169,High,40060.38615888616,35-3000,41-2000,35-1000,43-4000,53-7000,Food Services and Drinking Places,Unclassified Industry,General Merchandise Stores,"Professional, Scientific, and Technical Services",Administrative and Support Services,226.44444444444449,0.0017910481656896666,22.0,0.14506474983489412
Purchasing,0.0312873405443061,0.028142856315109304,-0.003144484229196793,-10.050340407628699,Low,62455.5162897538,13-1000,11-9000,11-3000,99-9000,15-1200,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services","Merchant Wholesalers, Durable Goods","Merchant Wholesalers, Nondurable Goods",914.2083333333334,0.0020112751130922646,10.0,0.4847801034426361
Quality Assurance,0.0131665483680439,0.012245594759344454,-0.0009209536086994454,-6.994647214714693,Medium,70116.73367415479,15-1200,11-9000,29-1000,13-1000,11-3000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Ambulatory Health Care Services,Hospitals,400.0,0.0017161609107975752,22.0,0.18044290939686633
Quality Control,0.012793108408003,0.045193446773158716,0.03240033836515571,253.26400224113627,High,59674.72346924766,11-9000,29-2000,51-9000,15-1200,13-1000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Ambulatory Health Care Services,Hospitals,345.6388888888889,0.042603150797496624,23.0,0.24579123829111338
Quick Learning,0.0148239026532731,0.012889784693102344,-0.0019341179601707562,-13.047292642222697,Medium,55049.80907429964,15-1200,13-1000,99-9000,35-3000,41-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Food Services and Drinking Places,Administrative and Support Services,Educational Services,575.2083333333334,0.0019511378055769536,10.0,0.30100578598194455
QuickBooks (Accounting Software),0.0127157394540045,0.016226704294577603,0.0035109648405731043,27.61117317064416,High,48147.88823447411,43-3000,13-2000,43-6000,11-3000,43-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Specialty Trade Contractors,"Merchant Wholesalers, Durable Goods",648.9722222222222,0.009759375863389113,23.0,0.06351967550018583
Rapport Building,0.0241318562540821,0.026440704437067405,0.0023088481829853062,9.567636068587744,High,61021.80164117346,41-4000,29-1000,41-2000,41-3000,43-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Hospitals,Insurance Carriers and Related Activities,710.6944444444445,0.02726299389600474,30.0,0.19211833039329573
Real Estate,0.016398359254677,0.015856525823813222,-0.0005418334308637772,-3.304192952775078,High,76397.93095381325,41-9000,13-2000,11-9000,11-3000,99-9000,Unclassified Industry,Real Estate,"Professional, Scientific, and Technical Services",Credit Intermediation and Related Activities,Administrative and Support Services,607.5,0.005272298332411893,33.0,0.11287157003482806
Reconciliation,0.0271280987488132,0.026632056171107296,-0.0004960425777059026,-1.8285195077579974,Low,60558.25518954604,13-2000,43-3000,11-3000,13-1000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Real Estate,860.9861111111111,0.0015702780138053256,10.0,0.06503821767020933
Record Keeping,0.0149119900810196,0.01472906193133708,-0.00018292814968252046,-1.2267185579432254,Medium,47359.02466589317,11-9000,43-4000,29-2000,41-1000,13-1000,Unclassified Industry,Administrative and Support Services,Educational Services,"Professional, Scientific, and Technical Services",Ambulatory Health Care Services,425.5138888888889,0.002757204770050895,33.0,0.04629528765941289
Regional Sales,0.0200947676118149,0.020108597407841048,1.38297960261477e-05,0.06882287117376937,High,109045.9243486974,11-2000,41-4000,11-9000,41-1000,41-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,"Merchant Wholesalers, Durable Goods",Computer and Electronic Product Manufacturing,585.3888888888889,0.018896312913568046,21.0,0.2737824779537495
Regulatory Compliance,0.0094841881987317,0.008843273629793012,-0.0006409145689386889,-6.757716691286209,Medium,86311.11268728084,11-9000,13-1000,15-1200,41-1000,11-3000,Unclassified Industry,Health and Personal Care Stores,Credit Intermediation and Related Activities,"Professional, Scientific, and Technical Services",Administrative and Support Services,291.375,0.0015588749665667687,33.0,0.05909310511516656
Relationship Building,0.0395909466094406,0.03899517841318638,-0.0005957681962542177,-1.5048091729945015,Medium,74344.4461940911,41-4000,11-9000,13-1000,11-2000,15-1200,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Credit Intermediation and Related Activities,Chemical Manufacturing,1166.6805555555557,0.0065642309357876565,30.0,0.06693136417141979
Relationship Management,0.0219948373279875,0.020038350776245883,-0.001956486551741618,-8.895208100730398,Low,96433.90530189993,13-1000,11-2000,11-9000,41-4000,15-1200,Unclassified Industry,"Professional, Scientific, and Technical Services",Credit Intermediation and Related Activities,Administrative and Support Services,Insurance Carriers and Related Activities,722.0,0.0013604663845670844,33.0,0.1862641883799604
Report Writing,0.0158312503898328,0.018088205522905715,0.0022569551330729153,14.256328953791197,High,62559.107575840695,13-1000,11-9000,13-2000,15-1200,33-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Real Estate,461.0416666666667,0.009213495503197042,28.0,0.14513749023021685
Request For Proposal,0.0166502837233162,0.016326966771324926,-0.0003233169519912746,-1.941810466199553,Medium,103162.3078125,13-1000,15-1200,41-4000,11-2000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Real Estate,531.5833333333334,0.0024466890514165856,30.0,0.11958697790546514
Research,0.1024883814390732,0.10155415968092613,-0.0009342217581470719,-0.9115391862271174,Low,75103.75012955086,15-1200,13-1000,11-9000,99-9000,11-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Educational Services,Administrative and Support Services,Insurance Carriers and Related Activities,3422.9861111111118,0.007671815029704548,32.0,0.05898713014830473
Resilience,0.0097208035251984,0.009666770506885554,-5.403301831284624e-05,-0.5558492996261173,Low,86378.06268103348,15-1200,41-4000,13-1000,11-9000,99-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Hospitals,282.68055555555554,0.000895664548452274,30.0,0.07872846544712002
Resourcefulness,0.0135581423157157,0.01545641213716645,0.0018982698214507487,14.000958075579426,Medium,58984.318657613694,13-1000,99-9000,15-1200,11-9000,41-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",General Merchandise Stores,Administrative and Support Services,Credit Intermediation and Related Activities,496.55555555555554,0.00301441949608393,26.0,0.08582128486411073
Restaurant Operation,0.0155958427783213,0.014962535145364431,-0.0006333076329568688,-4.060746456338903,High,38274.4574631562,35-3000,11-9000,35-9000,35-1000,35-2000,Food Services and Drinking Places,Unclassified Industry,Accommodation,Administrative and Support Services,Food and Beverage Stores,586.5555555555555,0.004624722980058049,30.0,0.1630953961557787
Retail Operations,0.0128800264912464,0.014236499530677543,0.0013564730394311428,10.531601315828325,Medium,42255.34912641315,41-1000,41-2000,35-1000,11-9000,99-9000,Clothing and Clothing Accessories Stores,Food Services and Drinking Places,Unclassified Industry,General Merchandise Stores,Health and Personal Care Stores,339.9583333333333,0.0021224561494158213,22.0,0.11512076267796788
Retail Sales,0.0156836804865959,0.012487452779218875,-0.003196227707377026,-20.379321742168177,High,41400.66577099766,41-2000,41-1000,41-4000,43-4000,99-9000,Unclassified Industry,Telecommunications,Clothing and Clothing Accessories Stores,"Professional, Scientific, and Technical Services",General Merchandise Stores,709.0,0.004079510348123717,34.0,0.1355722988371718
Revenue Growth,0.0162067299149975,0.01552284776546891,-0.0006838821495285911,-4.219741756143757,Low,95141.90155440416,41-4000,11-2000,11-9000,41-3000,13-1000,Unclassified Industry,"Professional, Scientific, and Technical Services",Credit Intermediation and Related Activities,Administrative and Support Services,Publishing Industries (except Internet),532.8611111111111,0.0013653294962198707,32.0,0.12307987766203617
Risk Analysis,0.0139221978813018,0.016051318461549124,0.002129120580247324,15.292991799138541,High,102366.7828597982,15-1200,13-2000,11-9000,13-1000,11-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Credit Intermediation and Related Activities,Administrative and Support Services,Insurance Carriers and Related Activities,262.8611111111111,0.004392516006548877,10.0,0.26197463751136174
Risk Management,0.018766669295677,0.02747690828708866,0.00871023899141166,46.41334513960934,High,96199.1331041573,15-1200,13-2000,11-9000,13-1000,11-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Credit Intermediation and Related Activities,Administrative and Support Services,Insurance Carriers and Related Activities,470.93055555555554,0.019298248733042415,22.0,0.07557196915687538
SAP Applications,0.0226613549728629,0.021222547884412996,-0.001438807088449904,-6.349166191398897,Low,72334.67407862989,15-1200,13-1000,13-2000,11-3000,15-2000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,"Merchant Wholesalers, Nondurable Goods",Chemical Manufacturing,788.8472222222222,0.0017188981952927817,26.0,0.0840469119880227
SQL (Programming Language),0.0114152398139716,0.010943905925644296,-0.00047133388832730494,-4.128988054639195,High,112378.14850191031,15-1200,15-2000,13-1000,99-9000,13-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,343.4861111111111,0.003267299808093979,32.0,0.08359794157434555
Sales,0.4524034525153625,0.4628376218053536,0.01043416928999108,2.306385866857805,Medium,60481.7031390428,41-4000,41-2000,11-2000,41-1000,43-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,General Merchandise Stores,Credit Intermediation and Related Activities,15777.263888888889,0.07926658788021203,30.0,0.080068174377407
Sales Analysis,0.0076307679043578,0.016093709730941128,0.008462941826583328,110.90550692480488,High,77559.71554341227,11-2000,41-4000,41-1000,13-1000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Miscellaneous Manufacturing,"Merchant Wholesalers, Nondurable Goods",Clothing and Clothing Accessories Stores,204.01388888888889,0.014705022129699204,15.0,0.40656618645593356
Sales Development,0.0072236342002771,0.007900922745836245,0.0006772885455591446,9.376008346784277,Low,75481.17407181984,41-4000,11-2000,41-3000,13-1000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Publishing Industries (except Internet),Credit Intermediation and Related Activities,244.04166666666663,0.0006175779672876875,22.0,0.04965919825432472
Sales Forecasting,0.0101227941380524,0.010077176429961799,-4.561770809060131e-05,-0.45064344358363134,Medium,87837.12836297309,41-4000,11-2000,13-1000,11-9000,41-1000,Unclassified Industry,"Professional, Scientific, and Technical Services","Merchant Wholesalers, Durable Goods",Administrative and Support Services,Computer and Electronic Product Manufacturing,393.94444444444446,0.0012222724981623913,18.0,0.17447955673312468
Sales Management,0.050975903742146,0.04820568782894968,-0.0027702159131963236,-5.434363512629511,High,73053.3000597404,11-2000,41-4000,41-1000,41-3000,41-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Insurance Carriers and Related Activities,"Merchant Wholesalers, Durable Goods",1768.0,0.02237157539117266,24.0,0.055899572585392396
Sales Operations,0.0116540018930572,0.011360022428937029,-0.0002939794641201709,-2.522562350837675,Medium,88679.5343980344,11-2000,41-4000,13-1000,15-1200,41-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Chemical Manufacturing,"Merchant Wholesalers, Durable Goods",393.93055555555554,0.0016574129496813052,22.0,0.08282344915243584
Sales Pipelines,0.0130507178493876,0.012418937194745204,-0.000631780654642396,-4.840964780125425,Medium,94769.05644431028,41-4000,11-2000,15-1200,13-1000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Specialty Trade Contractors,Publishing Industries (except Internet),389.93055555555554,0.0018161021562219822,22.0,0.327719370771
Sales Presentations,0.0159331612529874,0.022103882087013,0.0061707208340256,38.7287917070984,High,74670.14472038593,41-4000,11-2000,41-3000,41-2000,15-1200,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Insurance Carriers and Related Activities,"Merchant Wholesalers, Nondurable Goods",565.1944444444445,0.021316984069511657,30.0,0.1104059269532507
Sales Process,0.0416238754491912,0.029151777698546755,-0.012472097750644447,-29.963807108419537,Medium,83308.37222649962,41-4000,11-2000,41-3000,41-2000,15-1200,Unclassified Industry,"Professional, Scientific, and Technical Services",Credit Intermediation and Related Activities,Administrative and Support Services,"Merchant Wholesalers, Durable Goods",1424.736111111111,0.00637088065527985,34.0,0.19168575164019624
Sales Prospecting,0.104280717249374,0.09834671276300011,-0.005934004486373892,-5.690413954656141,Medium,75332.86134263454,41-4000,11-2000,41-3000,13-1000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Credit Intermediation and Related Activities,Administrative and Support Services,Insurance Carriers and Related Activities,3605.875,0.014187169020881922,18.0,0.18721171503103556
Sales Strategy,0.0315699869426036,0.025449412570211008,-0.006120574372392593,-19.387319936242662,Medium,86896.88526315789,41-4000,11-2000,11-9000,41-1000,41-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,"Merchant Wholesalers, Durable Goods",Computer and Electronic Product Manufacturing,973.2222222222222,0.006202900314829396,22.0,0.12826426969255375
Sales Support,0.016667108590407,0.014709962233309944,-0.0019571463570970567,-11.742566783440296,Medium,63339.28813022549,41-4000,41-9000,11-2000,41-2000,15-1200,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,"Merchant Wholesalers, Durable Goods",General Merchandise Stores,558.2638888888889,0.0017717607158674086,18.0,0.10609676499390641
Sales Tax,0.0127166739534356,0.017863309303813985,0.005146635350378384,40.47155230387851,High,70940.27843673965,13-2000,11-2000,43-3000,41-4000,11-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,"Merchant Wholesalers, Nondurable Goods",Chemical Manufacturing,331.7638888888889,0.00852463379000334,21.0,0.18552142077732706
Sales Territory Management,0.0271617157251401,0.025540833600539548,-0.0016208821246005527,-5.967524809562421,High,73250.5423175008,41-4000,11-2000,41-3000,41-2000,27-1000,Unclassified Industry,"Professional, Scientific, and Technical Services","Merchant Wholesalers, Nondurable Goods","Merchant Wholesalers, Durable Goods",Administrative and Support Services,798.8194444444445,0.020020321095950328,31.0,0.09171248736474288
Sales Training,0.0118616669502429,0.010636428996729447,-0.0012252379535134528,-10.329390958733356,Medium,74360.51077167579,41-4000,11-2000,41-2000,41-1000,13-1000,Unclassified Industry,"Professional, Scientific, and Technical Services",Telecommunications,Administrative and Support Services,Chemical Manufacturing,416.5416666666667,0.002252968665951117,33.0,0.12198779408554043
Salesforce,0.0553546050947003,0.05333101383965791,-0.002023591255042388,-3.655687275847134,Medium,88027.77038447493,41-4000,15-1200,11-2000,13-1000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Publishing Industries (except Internet),Computer and Electronic Product Manufacturing,1857.486111111111,0.006629052116483418,26.0,0.06708901150750445
Sarbanes-Oxley Act (SOX) Compliance,0.0068614509307666,0.00678531082508626,-7.614010568034006e-05,-1.1096793731910177,High,106581.09241432422,13-2000,15-1200,11-3000,13-1000,11-9000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Chemical Manufacturing,Insurance Carriers and Related Activities,225.93055555555557,0.002662827832900637,32.0,0.23843201412537493
Scalability,0.0082990523383516,0.009500994783954147,0.0012019424456025472,14.482887884055485,High,130255.44562581608,15-1200,11-9000,11-2000,13-1000,15-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,207.88888888888889,0.004449076133740472,18.0,0.09133770735997185
Scheduling,0.0686897008486297,0.07396144279226907,0.005271741943639371,7.674719613725816,Medium,53986.92778116934,11-9000,43-6000,13-1000,41-1000,29-2000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Ambulatory Health Care Services,Educational Services,1963.5694444444443,0.016705872614842913,30.0,0.033096534740022984
Search Engine Optimization,0.0091238189344421,0.006592604082625018,-0.0025312148518170825,-27.742931660577284,High,69816.40440423353,13-1000,11-2000,15-1200,27-3000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,"Merchant Wholesalers, Durable Goods",392.0833333333333,0.002875312261294879,12.0,0.20788591688419122
Self-Discipline,0.0102785647538154,0.007840277058691133,-0.0024382876951242662,-23.722063863237082,High,69784.33420502092,25-2000,15-1200,13-1000,99-9000,11-9000,Educational Services,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Insurance Carriers and Related Activities,393.2083333333333,0.0023300762717731608,26.0,0.043391996475944265
Self-Motivation,0.1249262764937245,0.11475778026177207,-0.010168496231952429,-8.139597622973442,Medium,61371.12937462515,15-1200,41-4000,13-1000,99-9000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,4523.055555555556,0.017575552411653796,33.0,0.04509121603727024
Selling Techniques,0.1241566944772832,0.12614505528930559,0.0019883608120223883,1.6014930329722947,Medium,58923.26514537692,41-2000,41-4000,11-2000,41-1000,41-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Food and Beverage Stores,Clothing and Clothing Accessories Stores,General Merchandise Stores,4197.458333333333,0.025493074594627962,22.0,0.07841601063543387
Setting Appointments,0.0132381895478031,0.015149873524268,0.0019116839764648993,14.44067536245654,High,48253.9101245452,29-2000,43-6000,31-9000,43-4000,31-2000,Ambulatory Health Care Services,Unclassified Industry,Hospitals,"Professional, Scientific, and Technical Services",Administrative and Support Services,323.5833333333333,0.00520245488251892,22.0,0.08262676356399448
Social Media,0.0214155616744312,0.01777773678341915,-0.00363782489101205,-16.986829233413843,Medium,60241.20035730576,13-1000,11-2000,27-3000,99-9000,11-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Educational Services,Administrative and Support Services,Real Estate,699.6944444444445,0.0037276527986567676,10.0,0.11223568926984748
Software As A Service (SaaS),0.0170061836769841,0.014605218479050018,-0.0024009651979340803,-14.118189263023831,Low,122969.96374797312,15-1200,41-4000,11-2000,13-1000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Publishing Industries (except Internet),"Data Processing, Hosting, and Related Services",610.6111111111111,0.0012680166281369644,16.0,0.16503833129280085
Solution Selling,0.0075372985138568,0.005781726998490819,-0.0017555715153659817,-23.291786999526227,Medium,127144.35326894502,41-4000,11-2000,15-1200,41-1000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Publishing Industries (except Internet),Electronics and Appliance Stores,Administrative and Support Services,307.4166666666667,0.001361687493086615,30.0,0.07066518553354481
Sorting,0.0075817688721311,0.007443317021605474,-0.000138451850525626,-1.8261154205655656,High,34710.34752547307,53-7000,99-9000,43-6000,43-9000,51-9000,Nonstore Retailers,Administrative and Support Services,Unclassified Industry,Couriers and Messengers,"Professional, Scientific, and Technical Services",310.0138888888889,0.002282509441181062,28.0,0.17663761494792013
Spanish Language,0.0218324806597608,0.017532275380307664,-0.004300205279453136,-19.69636591676362,High,45226.25165205236,43-4000,13-1000,29-1000,11-9000,25-2000,Unclassified Industry,Administrative and Support Services,Ambulatory Health Care Services,Educational Services,"Professional, Scientific, and Technical Services",918.3194444444443,0.0065149044953474716,26.0,0.027752734625580654
Spreadsheets,0.026752387350923,0.02655269032530485,-0.0001996970256181521,-0.7464643173659126,Low,52210.63391048427,43-6000,13-1000,11-9000,13-2000,43-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Insurance Carriers and Related Activities,878.7083333333334,0.0020463663260001505,34.0,0.09199001770665725
Standard Operating Procedure,0.0116903588136131,0.011857095801159647,0.00016673698754654694,1.4262777576372276,Medium,48972.24131283797,11-9000,53-7000,41-2000,41-1000,15-1200,Food and Beverage Stores,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Ambulatory Health Care Services,347.7361111111111,0.0019723622785166144,22.0,0.08655527738001412
Stock Rotation,0.0172987968153685,0.024229143123712566,0.006930346308344066,40.06259153345883,High,35788.93065835606,43-4000,41-1000,53-7000,99-9000,27-1000,Health and Personal Care Stores,Unclassified Industry,"Professional, Scientific, and Technical Services",Food Services and Drinking Places,"Merchant Wholesalers, Nondurable Goods",309.8888888888889,0.02130345376306359,25.0,0.10108686767016545
Strategic Planning,0.0322229786451802,0.030640589689551505,-0.0015823889556286948,-4.9107469953445255,Medium,102468.47573004542,11-9000,11-2000,11-3000,15-1200,13-1000,Unclassified Industry,"Professional, Scientific, and Technical Services",Educational Services,Administrative and Support Services,Insurance Carriers and Related Activities,970.4722222222222,0.004334643546844917,32.0,0.1355343487737062
Strategic Thinking,0.0123767827234195,0.013139789198542369,0.0007630064751228682,6.164820795303274,Medium,99309.10878017172,15-1200,11-2000,11-9000,13-1000,11-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,441.8888888888889,0.0016704716145099652,32.0,0.2076314377839849
Strong Work Ethic,0.0328527436211701,0.02475923723063998,-0.008093506390530119,-24.635709223733492,High,51987.8515907104,41-4000,99-9000,13-1000,53-7000,15-1200,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Food Services and Drinking Places,Food and Beverage Stores,1252.4166666666667,0.010593687815562098,27.0,0.03872492930090491
